Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Hugo Siquet,BEL,DF,23,Club Brugge,Belgium JPL,0.00,0.19,0.19,0.00,0.00,0.00,0.48,0.00,0.09,0.09,0.17,0.26,1.43,5.06,7.55,Shooting,Per 90,1.05,0.19,18.2%,0.00,0.00,20.30,0.00,0.08,-0.09,-0.09,Passing,48.34,65.54,73.8%,923.89,377.68,15.96,18.63,85.6%,26.08,32.01,81.5%,5.45,11.94,45.6%,0.23,2.29,4.49,1.72,0.96,Pass Types,52.07,13.47,1.24,0.10,0.19,6.21,9.65,2.58,0.76,1.34,0.00,0.00,1.72,Goal and Shot Creation,4.39,2.77,0.86,0.38,0.19,0.19,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Defense,2.87,1.53,1.62,1.05,0.19,1.53,2.96,51.6%,1.43,1.82,0.10,0.67,3.54,3.15,0.00,Possession,77.01,2.96,19.87,33.44,24.94,1.62,77.01,1.53,0.86,56.3%,0.57,37.5%,42.90,212.58,85.70,1.53,0.19,1.53,0.86,45.00,Miscellaneous Stats,0.00,1.15,0.96,0.19,0.00,0.00,0.00,5.25,1.62,0.76,68.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdoulaye Sissako,FRA,MF,27,Sint-Truiden,Belgium JPL,0.00,0.06,0.06,0.00,0.00,0.00,0.22,0.00,0.05,0.05,0.02,0.07,0.84,3.87,0.91,Shooting,Per 90,0.66,0.06,9.5%,0.00,0.00,18.50,0.00,0.07,-0.05,-0.05,Passing,35.68,44.27,80.6%,651.49,167.04,14.90,17.74,84.0%,15.74,18.15,86.7%,4.25,6.12,69.4%,0.03,0.50,3.12,0.28,0.00,Pass Types,43.14,1.03,1.00,0.00,0.28,0.19,0.03,0.00,0.00,0.00,0.00,0.09,0.97,Goal and Shot Creation,1.34,1.16,0.00,0.06,0.06,0.03,0.03,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,2.62,1.47,1.06,1.28,0.28,1.22,1.97,61.9%,0.75,1.44,0.47,1.41,4.03,2.72,0.06,Possession,56.73,3.72,16.43,31.74,9.37,0.91,56.73,1.25,0.66,52.5%,0.59,47.5%,29.90,178.75,76.32,1.09,0.25,1.31,0.87,30.21,Miscellaneous Stats,0.00,1.34,0.53,0.00,0.00,0.03,0.00,6.31,2.19,1.81,54.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michał Skóraś,POL,"DF,FW",25,Gent,Belgium JPL,0.13,0.20,0.33,0.13,0.00,0.00,0.27,0.07,0.13,0.13,0.32,0.44,3.87,5.34,10.88,Shooting,Per 90,1.67,0.60,36.0%,0.08,0.22,19.20,0.00,0.08,+0.01,+0.01,Passing,33.65,45.33,74.2%,561.37,184.41,15.62,18.23,85.7%,13.82,18.56,74.5%,2.60,4.74,54.9%,0.35,2.47,2.40,2.60,0.67,Pass Types,39.53,5.54,0.40,0.13,0.13,4.94,3.81,1.34,0.60,0.33,0.00,0.27,0.80,Goal and Shot Creation,5.14,3.74,0.53,0.27,0.20,0.40,0.00,0.40,0.33,0.07,0.00,0.00,0.00,0.00,Defense,1.47,1.07,0.87,0.33,0.27,0.87,2.40,36.1%,1.54,0.93,0.13,1.47,2.94,2.14,0.00,Possession,60.02,2.47,11.75,20.83,28.38,4.81,60.02,3.61,1.40,38.9%,1.87,51.9%,36.05,243.29,120.58,2.54,1.54,2.20,1.14,38.66,Miscellaneous Stats,0.00,1.34,2.27,0.27,0.07,0.00,0.00,4.81,0.73,1.27,36.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michał Skóraś,POL,"FW,MF",25,Club Brugge,Belgium JPL,0.13,0.20,0.33,0.13,0.00,0.00,0.27,0.07,0.13,0.13,0.32,0.44,3.87,5.34,10.88,Shooting,Per 90,1.67,0.60,36.0%,0.08,0.22,19.20,0.00,0.08,+0.01,+0.01,Passing,33.65,45.33,74.2%,561.37,184.41,15.62,18.23,85.7%,13.82,18.56,74.5%,2.60,4.74,54.9%,0.35,2.47,2.40,2.60,0.67,Pass Types,39.53,5.54,0.40,0.13,0.13,4.94,3.81,1.34,0.60,0.33,0.00,0.27,0.80,Goal and Shot Creation,5.14,3.74,0.53,0.27,0.20,0.40,0.00,0.40,0.33,0.07,0.00,0.00,0.00,0.00,Defense,1.47,1.07,0.87,0.33,0.27,0.87,2.40,36.1%,1.54,0.93,0.13,1.47,2.94,2.14,0.00,Possession,60.02,2.47,11.75,20.83,28.38,4.81,60.02,3.61,1.40,38.9%,1.87,51.9%,36.05,243.29,120.58,2.54,1.54,2.20,1.14,38.66,Miscellaneous Stats,0.00,1.34,2.27,0.27,0.07,0.00,0.00,4.81,0.73,1.27,36.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matte Smets,BEL,DF,22,Genk,Belgium JPL,0.00,0.03,0.03,0.00,0.00,0.00,0.08,0.03,0.01,0.01,0.03,0.04,0.48,4.25,0.13,Shooting,Per 90,0.24,0.00,0.0%,0.00,,18.30,0.00,0.05,-0.01,-0.01,Passing,69.48,75.49,92.0%,1524.39,505.94,15.41,16.32,94.4%,42.05,43.54,96.6%,11.67,14.83,78.7%,0.06,0.27,4.73,0.21,0.05,Pass Types,72.85,2.54,1.82,0.05,0.45,0.19,0.21,0.00,0.00,0.00,0.00,0.11,0.51,Goal and Shot Creation,1.20,1.07,0.00,0.03,0.05,0.00,0.05,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Defense,2.14,1.07,1.39,0.69,0.05,1.02,1.31,77.6%,0.29,1.31,0.80,1.44,3.58,5.82,0.03,Possession,87.60,8.90,41.59,43.76,2.62,0.61,87.60,0.29,0.19,63.6%,0.11,36.4%,58.85,312.85,171.99,0.72,0.03,0.35,0.11,62.70,Miscellaneous Stats,0.00,0.59,0.40,0.00,0.00,0.03,0.00,3.93,1.55,1.63,48.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emran Soglo,FRA,"MF,FW",20,Zulte Waregem,Belgium JPL,0.00,0.18,0.18,0.00,0.00,0.00,0.18,0.00,0.11,0.11,0.13,0.25,2.70,5.94,7.56,Shooting,Per 90,0.90,0.18,20.0%,0.00,0.00,17.30,0.00,0.13,-0.11,-0.11,Passing,36.18,48.78,74.2%,548.82,199.44,19.62,23.22,84.5%,13.68,17.64,77.6%,1.80,4.50,40.0%,0.14,1.08,3.96,1.62,0.54,Pass Types,43.56,5.04,0.18,0.36,0.00,3.24,4.86,0.00,0.00,0.00,0.00,0.18,1.62,Goal and Shot Creation,2.88,2.52,0.00,0.36,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Defense,2.70,1.44,1.80,0.72,0.18,1.44,2.52,57.1%,1.08,1.80,0.18,0.72,3.42,0.72,0.00,Possession,60.30,1.08,14.40,27.54,19.80,2.52,60.30,3.42,2.34,68.4%,0.90,26.3%,34.74,187.92,102.78,1.80,0.72,1.80,1.26,37.44,Miscellaneous Stats,0.00,1.62,1.44,0.00,0.00,0.00,0.00,5.94,0.72,0.72,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thibo Somers,BEL,"DF,MF",26,Antwerp,Belgium JPL,0.21,0.03,0.24,0.21,0.00,0.00,0.05,0.00,0.19,0.19,0.12,0.31,0.85,2.43,6.14,Shooting,Per 90,1.59,0.64,40.0%,0.13,0.33,12.40,0.00,0.12,+0.02,+0.02,Passing,18.84,30.94,60.9%,292.44,118.32,9.26,13.44,68.9%,7.75,12.54,61.8%,0.95,2.30,41.4%,0.13,0.95,1.46,0.93,0.29,Pass Types,24.72,6.09,0.05,0.08,0.03,1.83,6.01,0.03,0.00,0.00,0.00,0.13,1.06,Goal and Shot Creation,2.38,1.64,0.24,0.00,0.34,0.11,0.05,0.19,0.11,0.00,0.00,0.05,0.03,0.00,Defense,2.01,1.19,0.98,0.66,0.37,1.22,1.93,63.0%,0.71,1.19,0.13,0.53,2.54,2.20,0.00,Possession,42.84,2.01,6.96,17.02,19.19,3.76,42.84,0.98,0.34,35.1%,0.64,64.9%,18.76,85.90,26.81,0.82,0.13,1.77,0.82,21.67,Miscellaneous Stats,0.00,1.24,0.82,0.29,0.03,0.00,0.00,2.67,2.81,3.57,44.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Momodou Sonko,SWE,"MF,DF",20,Gent,Belgium JPL,0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.25,0.39,5.13,4.25,12.19,Shooting,Per 90,1.93,0.56,29.2%,0.00,0.00,17.40,0.00,0.07,-0.14,-0.14,Passing,31.44,43.16,72.9%,520.27,143.18,16.36,19.49,84.0%,11.71,16.28,71.9%,2.41,4.65,51.7%,0.23,2.09,1.36,2.25,0.56,Pass Types,39.55,3.53,0.16,0.00,0.64,4.57,1.93,1.44,1.04,0.24,0.00,0.08,1.20,Goal and Shot Creation,4.17,2.89,0.24,0.48,0.08,0.24,0.24,0.56,0.32,0.00,0.08,0.00,0.08,0.08,Defense,1.28,0.88,0.56,0.64,0.08,0.48,1.68,28.6%,1.20,1.20,0.00,0.64,1.93,0.88,0.00,Possession,58.07,0.96,8.74,21.34,29.60,5.21,58.07,5.37,2.17,40.3%,2.89,53.7%,39.22,306.58,167.65,3.53,2.57,3.69,1.20,39.30,Miscellaneous Stats,0.00,0.48,0.96,0.00,0.00,0.00,0.00,5.70,0.16,0.24,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yira Sor,NGA,"FW,MF",25,Genk,Belgium JPL,0.21,0.21,0.43,0.21,0.00,0.00,0.00,0.00,0.26,0.26,0.15,0.40,3.00,3.43,9.75,Shooting,Per 90,2.89,1.18,40.7%,0.07,0.18,17.60,0.00,0.09,-0.04,-0.04,Passing,28.93,37.93,76.3%,457.07,115.29,14.46,17.04,84.9%,10.61,13.93,76.2%,2.25,4.07,55.3%,0.17,2.25,2.68,1.82,0.54,Pass Types,37.39,0.43,0.21,0.11,0.21,2.89,0.11,0.11,0.00,0.11,0.00,0.11,0.11,Goal and Shot Creation,4.29,3.00,0.11,0.54,0.43,0.21,0.00,0.32,0.21,0.00,0.00,0.00,0.11,0.00,Defense,1.50,0.86,0.32,0.86,0.32,0.86,1.50,57.1%,0.64,0.11,0.00,0.64,2.14,0.96,0.00,Possession,50.25,0.75,4.71,19.82,26.14,4.71,50.25,3.21,1.07,33.3%,1.93,60.0%,35.14,182.04,91.18,2.04,1.18,2.46,0.96,38.14,Miscellaneous Stats,0.00,1.07,1.50,0.54,0.00,0.00,0.00,3.75,0.21,0.96,18.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibrahima Sory Bangoura,GUI,MF,22,Genk,Belgium JPL,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.07,0.02,0.02,0.01,0.03,0.40,2.61,0.40,Shooting,Per 90,0.47,0.07,14.3%,0.00,0.00,18.60,0.00,0.05,-0.02,-0.02,Passing,37.66,41.55,90.6%,668.73,122.03,15.35,17.09,89.8%,17.62,18.63,94.6%,3.55,3.82,93.0%,0.04,0.40,2.61,0.20,0.00,Pass Types,40.74,0.74,0.74,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.94,Goal and Shot Creation,1.27,1.14,0.00,0.00,0.13,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Defense,2.75,1.41,0.87,1.68,0.20,1.21,1.81,66.7%,0.60,1.47,0.54,1.54,4.29,1.14,0.00,Possession,52.74,2.28,14.01,31.23,8.38,0.47,52.74,1.14,0.74,64.7%,0.40,35.3%,31.50,149.44,51.33,1.14,0.07,1.54,0.80,30.49,Miscellaneous Stats,0.07,2.35,0.94,0.00,0.00,0.07,0.00,6.17,1.21,1.27,48.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massamba Sow,FRA,DF,21,Charleroi,Belgium JPL,0.00,0.12,0.12,0.00,0.00,0.00,0.37,0.00,0.02,0.02,0.06,0.09,0.50,1.62,0.50,Shooting,Per 90,0.50,0.00,0.0%,0.00,,11.10,0.00,0.05,-0.02,-0.02,Passing,36.77,41.39,88.9%,678.12,231.11,12.47,14.09,88.5%,20.82,22.31,93.3%,2.87,4.11,69.7%,0.01,0.25,1.62,0.00,0.00,Pass Types,39.89,1.50,0.75,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,Goal and Shot Creation,1.00,0.50,0.00,0.00,0.12,0.25,0.12,0.25,0.12,0.00,0.00,0.12,0.00,0.00,Defense,1.12,0.50,0.75,0.37,0.00,0.62,1.25,50.0%,0.62,1.50,1.12,1.00,2.12,4.61,0.00,Possession,51.48,7.23,23.68,26.30,1.75,0.62,51.48,0.00,0.00,,0.00,,34.03,204.43,102.22,0.37,0.00,0.12,0.37,32.91,Miscellaneous Stats,0.00,1.50,0.75,0.00,0.00,0.12,0.00,2.74,2.37,2.12,52.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorne Spileers,BEL,DF,20,Club Brugge,Belgium JPL,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.01,0.01,0.01,0.02,0.85,7.94,1.37,Shooting,Per 90,0.26,0.00,0.0%,0.00,,18.30,0.00,0.03,-0.01,-0.01,Passing,75.57,81.89,92.3%,1542.81,513.70,20.32,21.86,93.0%,45.43,47.82,95.0%,9.31,10.93,85.2%,0.03,0.09,9.82,0.34,0.00,Pass Types,78.13,3.76,1.37,0.00,0.68,0.17,2.31,0.00,0.00,0.00,0.00,0.00,0.09,Goal and Shot Creation,1.11,1.11,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Defense,1.37,0.77,0.51,0.68,0.17,0.94,1.20,78.6%,0.26,0.51,0.43,0.43,1.79,4.44,0.09,Possession,91.11,7.17,29.89,56.36,5.64,0.60,91.11,0.26,0.17,66.7%,0.09,33.3%,64.38,310.73,167.53,0.60,0.09,0.68,0.51,69.59,Miscellaneous Stats,0.00,0.43,0.17,0.00,0.00,0.00,0.00,3.93,1.45,0.68,68.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Stanković,SRB,MF,20,Club Brugge,Belgium JPL,0.12,0.06,0.18,0.12,0.00,0.00,0.12,0.00,0.10,0.10,0.16,0.26,0.74,6.10,1.85,Shooting,Per 90,1.97,0.80,40.6%,0.06,0.15,19.70,0.00,0.05,+0.02,+0.02,Passing,48.97,56.61,86.5%,932.34,252.87,19.84,21.81,91.0%,22.55,24.83,90.8%,5.73,8.44,67.9%,0.15,1.11,6.04,0.86,0.00,Pass Types,54.64,1.79,1.23,0.25,0.99,0.99,0.12,0.25,0.06,0.18,0.00,0.18,0.43,Goal and Shot Creation,2.28,1.79,0.18,0.00,0.12,0.06,0.12,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Defense,1.54,0.92,0.37,0.86,0.31,0.74,1.23,60.0%,0.49,0.86,0.43,1.23,2.77,3.63,0.00,Possession,68.07,4.07,16.88,37.52,13.92,1.85,68.07,0.55,0.31,55.6%,0.25,44.4%,38.13,167.13,69.86,0.55,0.00,0.92,0.62,46.02,Miscellaneous Stats,0.00,0.92,0.92,0.00,0.00,0.00,0.00,4.87,2.16,1.17,64.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarne Steuckers,BEL,"FW,MF",23,Genk,Belgium JPL,0.04,0.36,0.40,0.00,0.04,0.07,0.00,0.00,0.14,0.08,0.32,0.40,1.93,7.55,8.35,Shooting,Per 90,1.64,0.51,31.1%,0.00,0.00,22.00,0.18,0.05,-0.10,-0.08,Passing,43.56,60.74,71.7%,885.08,317.39,17.18,19.88,86.4%,16.60,22.00,75.5%,8.54,15.69,54.4%,0.36,2.77,6.82,3.32,0.80,Pass Types,52.57,7.88,3.25,0.33,1.61,8.35,1.64,2.88,1.31,1.13,0.00,0.29,0.55,Goal and Shot Creation,5.25,4.12,0.84,0.04,0.18,0.07,0.00,0.62,0.55,0.07,0.00,0.00,0.00,0.00,Defense,0.44,0.22,0.22,0.15,0.07,0.11,0.73,15.0%,0.62,0.66,0.11,0.22,0.66,0.29,0.07,Possession,67.67,0.44,6.38,33.49,28.38,2.26,67.60,1.53,0.62,40.5%,0.91,59.5%,48.05,291.74,107.22,2.08,0.36,1.68,0.91,51.04,Miscellaneous Stats,0.00,0.29,0.66,0.07,0.00,0.00,0.00,3.43,0.18,0.40,31.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola Storm,BEL,FW,31,Mechelen,Belgium JPL,0.23,0.08,0.31,0.23,0.00,0.00,0.16,0.00,0.23,0.23,0.30,0.54,3.97,4.13,9.97,Shooting,Per 90,2.96,1.17,39.5%,0.08,0.20,18.60,0.00,0.08,+0.01,+0.01,Passing,24.08,33.82,71.2%,445.25,108.08,10.52,13.48,78.0%,9.66,12.78,75.6%,3.19,4.91,65.1%,0.33,1.25,2.26,1.17,0.23,Pass Types,31.95,1.56,0.31,0.39,0.31,3.66,0.86,0.31,0.00,0.08,0.00,0.31,0.39,Goal and Shot Creation,3.19,2.57,0.16,0.08,0.39,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Defense,0.47,0.23,0.00,0.39,0.08,0.16,0.39,40.0%,0.23,0.39,0.00,0.70,1.17,0.70,0.16,Possession,42.86,0.39,3.43,18.00,22.21,4.99,42.86,1.95,1.01,52.0%,0.94,48.0%,34.13,245.77,101.06,1.48,2.34,2.03,1.56,33.97,Miscellaneous Stats,0.00,0.31,0.31,0.23,0.00,0.00,0.00,2.96,0.08,0.47,14.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Stroeykens,BEL,"MF,FW",21,Anderlecht,Belgium JPL,0.16,0.08,0.23,0.16,0.00,0.00,0.08,0.00,0.11,0.11,0.07,0.18,1.32,6.39,4.91,Shooting,Per 90,1.64,0.39,23.8%,0.10,0.40,21.40,0.00,0.06,+0.05,+0.05,Passing,42.47,51.35,82.7%,626.26,156.00,23.77,27.43,86.6%,15.43,17.22,89.6%,1.71,2.65,64.7%,0.14,1.32,4.29,1.56,0.00,Pass Types,50.18,1.01,0.08,0.16,0.23,0.70,0.08,0.08,0.00,0.00,0.00,0.16,0.70,Goal and Shot Creation,3.27,2.88,0.00,0.16,0.16,0.08,0.00,0.31,0.23,0.00,0.00,0.08,0.00,0.00,Defense,2.03,1.17,0.86,1.01,0.16,0.70,1.71,40.9%,1.01,0.78,0.08,0.86,2.88,0.62,0.00,Possession,61.64,1.17,7.95,30.86,23.53,2.34,61.64,1.01,0.39,38.5%,0.55,53.8%,42.62,210.47,85.79,1.95,0.47,1.87,2.10,47.45,Miscellaneous Stats,0.00,0.78,1.09,0.08,0.00,0.00,0.00,4.44,0.39,0.94,29.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola Štulić,SRB,FW,24,Charleroi,Belgium JPL,0.63,0.10,0.73,0.63,0.00,0.00,0.19,0.05,0.61,0.61,0.09,0.70,0.58,1.02,5.09,Shooting,Per 90,2.67,1.12,41.8%,0.24,0.57,11.00,0.00,0.23,+0.02,+0.02,Passing,14.74,19.49,75.6%,187.23,31.52,9.07,11.20,81.0%,3.98,5.48,72.6%,0.48,0.73,66.7%,0.07,1.16,0.73,0.34,0.00,Pass Types,19.35,0.15,0.00,0.00,0.00,0.15,0.05,0.00,0.00,0.00,0.00,0.00,0.63,Goal and Shot Creation,1.65,1.21,0.00,0.00,0.19,0.10,0.15,0.10,0.05,0.00,0.00,0.05,0.00,0.00,Defense,0.92,0.58,0.15,0.44,0.34,0.24,0.48,50.0%,0.24,0.68,0.05,0.39,1.31,1.07,0.00,Possession,29.29,1.12,2.38,13.24,13.82,5.24,29.29,0.44,0.05,11.1%,0.39,88.9%,19.64,100.91,23.95,0.68,0.29,1.79,1.02,21.43,Miscellaneous Stats,0.05,1.45,1.36,0.63,0.00,0.00,0.00,1.50,2.57,4.46,36.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franck Surdez,SUI,"DF,MF",23,Gent,Belgium JPL,0.18,0.00,0.18,0.18,0.00,0.00,0.35,0.00,0.34,0.34,0.09,0.43,2.83,3.01,10.81,Shooting,Per 90,2.13,0.71,33.3%,0.08,0.25,16.70,0.00,0.16,-0.16,-0.16,Passing,30.47,41.63,73.2%,478.52,123.13,15.59,19.13,81.5%,11.34,14.35,79.0%,2.30,4.78,48.1%,0.09,1.06,1.59,0.53,0.00,Pass Types,36.32,5.32,0.53,0.00,0.00,4.61,3.90,0.53,0.53,0.00,0.00,0.00,0.89,Goal and Shot Creation,2.66,1.42,0.89,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.30,1.24,1.06,0.53,0.71,0.71,1.59,44.4%,0.89,0.89,0.00,0.89,3.19,1.95,0.00,Possession,56.69,1.77,7.97,23.39,25.69,3.19,56.69,2.48,0.53,21.4%,1.95,78.6%,33.48,204.45,78.84,1.42,0.89,3.01,1.77,36.85,Miscellaneous Stats,0.00,1.95,1.42,0.89,0.00,0.00,0.00,4.43,0.71,1.42,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ross Sykes,ENG,DF,26,Union SG,Belgium JPL,0.06,0.00,0.06,0.06,0.00,0.00,0.42,0.00,0.10,0.10,0.08,0.18,0.78,5.40,1.50,Shooting,Per 90,1.74,0.84,48.3%,0.03,0.07,12.80,0.00,0.05,-0.04,-0.04,Passing,47.49,60.46,78.6%,949.41,352.31,14.95,17.41,85.9%,25.10,29.84,84.1%,6.60,11.47,57.6%,0.08,0.84,4.74,0.60,0.18,Pass Types,51.57,8.53,0.96,0.12,0.72,0.72,6.66,0.00,0.00,0.00,0.00,0.36,0.48,Goal and Shot Creation,1.56,1.20,0.06,0.00,0.30,0.00,0.00,0.06,0.00,0.00,0.00,0.06,0.00,0.00,Defense,1.26,0.66,0.78,0.42,0.06,0.78,1.62,48.1%,0.84,0.90,0.42,1.68,2.94,6.90,0.06,Possession,74.09,6.30,26.06,38.07,10.33,2.70,74.09,0.12,0.06,50.0%,0.06,50.0%,37.16,179.88,96.54,0.96,0.06,0.36,0.18,41.43,Miscellaneous Stats,0.00,1.20,0.72,0.12,0.00,0.00,0.00,3.78,3.66,1.08,77.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anton Tanghe,BEL,DF,26,Zulte Waregem,Belgium JPL,0.18,0.00,0.18,0.00,0.18,0.18,0.06,0.00,0.14,0.01,0.04,0.04,0.30,3.66,0.12,Shooting,Per 90,0.12,0.00,0.0%,0.00,,32.60,0.00,0.03,+0.04,-0.01,Passing,39.18,45.15,86.8%,861.12,339.02,9.40,10.40,90.3%,23.16,24.70,93.8%,6.38,9.10,70.1%,0.05,0.35,3.19,0.53,0.06,Pass Types,41.84,3.13,2.07,0.00,1.30,0.06,0.53,0.00,0.00,0.00,0.00,0.18,0.47,Goal and Shot Creation,1.12,1.00,0.00,0.00,0.06,0.06,0.00,0.12,0.06,0.00,0.00,0.00,0.06,0.00,Defense,0.83,0.53,0.59,0.24,0.00,0.35,0.89,40.0%,0.53,1.42,0.95,0.65,1.48,6.91,0.06,Possession,56.67,9.10,28.96,25.76,2.25,1.12,56.49,0.06,0.06,100.0%,0.00,0.0%,32.15,164.22,83.80,0.18,0.00,0.30,0.06,35.28,Miscellaneous Stats,0.00,0.77,0.41,0.00,0.06,0.06,0.12,2.07,1.77,2.19,44.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
