Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Merlin Röhl,GER,"FW,MF",23,Freiburg,Bundesliga,0.00,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.07,0.07,0.15,0.22,1.47,1.99,5.70,Shooting,Per 90,1.30,0.09,6.7%,0.00,0.00,18.40,0.00,0.05,-0.07,-0.07,Passing,19.78,26.34,75.1%,304.03,59.51,10.11,12.96,78.0%,7.60,9.33,81.5%,1.38,1.47,94.1%,0.10,0.86,1.55,0.60,0.43,Pass Types,26.08,0.26,0.00,0.00,0.00,1.21,0.17,0.00,0.00,0.00,0.00,0.00,0.78,Goal and Shot Creation,1.90,1.47,0.00,0.09,0.09,0.17,0.09,0.26,0.09,0.00,0.00,0.09,0.09,0.00,Defense,2.33,1.21,0.78,1.12,0.43,1.30,1.81,71.4%,0.52,1.04,0.26,0.52,2.85,0.69,0.00,Possession,41.89,1.21,6.13,19.09,17.36,2.68,41.89,3.20,0.60,18.9%,2.42,75.7%,21.94,137.59,52.69,1.12,0.60,3.37,2.25,26.17,Miscellaneous Stats,0.00,2.25,1.55,0.00,0.00,0.00,0.00,4.06,2.07,3.20,39.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rômulo,BRA,FW,23,RB Leipzig,Bundesliga,0.41,0.31,0.72,0.41,0.00,0.00,0.00,0.00,0.48,0.48,0.14,0.63,0.82,2.47,4.12,Shooting,Per 90,2.06,0.93,45.0%,0.20,0.44,9.80,0.00,0.23,-0.07,-0.07,Passing,16.68,24.10,69.2%,220.06,61.17,10.40,13.39,77.7%,3.40,4.74,71.7%,1.13,1.44,78.6%,0.07,1.13,1.03,0.72,0.00,Pass Types,23.17,0.72,0.00,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.21,0.51,Goal and Shot Creation,3.09,2.37,0.00,0.00,0.10,0.31,0.31,0.41,0.41,0.00,0.00,0.00,0.00,0.00,Defense,1.13,0.72,0.10,0.82,0.21,0.00,0.72,0.0%,0.72,0.72,0.21,0.41,1.54,1.54,0.10,Possession,34.50,1.44,4.43,17.30,13.08,4.32,34.50,0.72,0.31,42.9%,0.31,42.9%,19.77,77.54,26.88,0.72,0.62,2.57,1.44,26.05,Miscellaneous Stats,0.00,0.72,1.34,0.41,0.00,0.00,0.00,2.88,2.27,3.50,39.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max Rosenfelder,GER,DF,22,Freiburg,Bundesliga,0.09,0.00,0.09,0.09,0.00,0.00,0.09,0.00,0.04,0.04,0.00,0.04,1.96,1.59,1.21,Shooting,Per 90,0.37,0.09,25.0%,0.25,1.00,11.50,0.00,0.09,+0.06,+0.06,Passing,43.09,49.90,86.4%,726.44,209.84,20.52,22.10,92.8%,19.77,21.92,90.2%,1.96,3.54,55.3%,0.01,0.09,1.68,0.19,0.00,Pass Types,45.33,4.29,1.12,0.00,0.00,0.65,2.15,0.00,0.00,0.00,0.00,0.28,0.56,Goal and Shot Creation,0.84,0.37,0.09,0.19,0.00,0.19,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Defense,1.31,0.84,0.75,0.56,0.00,0.56,0.93,60.0%,0.37,1.31,0.75,0.47,1.77,4.29,0.00,Possession,60.16,6.62,29.01,25.83,5.97,0.93,60.16,1.68,0.84,50.0%,0.75,44.4%,32.46,199.68,110.70,0.75,0.19,0.65,0.19,37.87,Miscellaneous Stats,0.00,0.37,0.84,0.19,0.00,0.09,0.00,4.76,0.75,1.49,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Rothe,GER,DF,21,Union Berlin,Bundesliga,0.14,0.07,0.21,0.14,0.00,0.00,0.14,0.14,0.10,0.10,0.03,0.13,0.98,3.21,3.42,Shooting,Per 90,1.40,0.49,35.0%,0.10,0.29,11.40,0.00,0.07,+0.03,+0.03,Passing,28.86,41.93,68.8%,459.43,187.62,15.37,17.89,85.9%,10.97,15.09,72.7%,1.82,5.38,33.8%,0.05,0.56,2.31,0.35,0.07,Pass Types,33.54,8.25,0.35,0.00,0.07,2.17,7.90,0.00,0.00,0.00,0.00,0.14,1.82,Goal and Shot Creation,1.47,1.05,0.21,0.00,0.07,0.14,0.00,0.21,0.07,0.07,0.00,0.00,0.07,0.00,Defense,1.82,1.40,0.98,0.56,0.28,1.12,2.45,45.7%,1.33,1.96,0.14,1.68,3.49,3.98,0.07,Possession,57.79,3.84,18.66,22.22,17.26,2.59,57.79,1.05,0.28,26.7%,0.70,66.7%,24.53,104.88,43.32,0.70,0.00,1.68,1.54,28.02,Miscellaneous Stats,0.00,1.40,0.56,0.21,0.07,0.07,0.00,3.42,2.86,1.89,60.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julian Ryerson,NOR,"DF,MF",28,Dortmund,Bundesliga,0.03,0.20,0.23,0.03,0.00,0.00,0.26,0.03,0.03,0.03,0.26,0.29,2.67,4.27,6.25,Shooting,Per 90,0.58,0.09,15.0%,0.05,0.33,20.60,0.00,0.06,0.00,0.00,Passing,46.34,57.41,80.7%,769.68,233.20,22.44,24.30,92.3%,19.30,22.53,85.7%,3.43,7.53,45.6%,0.26,1.86,3.78,1.48,0.81,Pass Types,46.40,10.90,1.16,0.06,0.15,6.80,7.35,2.38,1.37,0.93,0.00,0.12,0.96,Goal and Shot Creation,3.37,2.12,0.93,0.09,0.15,0.06,0.03,0.41,0.38,0.00,0.00,0.03,0.00,0.00,Defense,2.44,1.42,1.13,0.93,0.38,1.51,2.97,51.0%,1.45,1.10,0.15,0.73,3.17,1.69,0.03,Possession,68.20,2.06,14.48,29.65,25.17,1.54,68.20,2.82,1.22,43.3%,1.42,50.5%,38.84,207.65,103.66,1.69,0.47,1.54,1.08,41.86,Miscellaneous Stats,0.03,1.08,1.05,0.06,0.00,0.00,0.00,5.49,0.52,0.87,37.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frederik Rønnow,DEN,GK,33,Union Berlin,Bundesliga,,,,,,0.17,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,4.33,2.73,66.2%,0.33,0.33,0.33,0.27,26.7%,0.10,0.07,0.00,40.0%,Advanced Goalkeeping,0.00,0.07,0.03,1.50,0.32,-0.03,5.90,18.03,32.7%,26.00,4.23,46.4%,37.3,7.07,84.4%,56.1,17.30,1.27,7.3%,1.17,13.5
Elias Saad,TUN,"MF,FW",26,Augsburg,Bundesliga,0.09,0.00,0.09,0.09,0.00,0.00,0.09,0.00,0.20,0.20,0.09,0.30,2.56,2.31,7.69,Shooting,Per 90,1.96,0.60,30.4%,0.04,0.14,19.00,0.09,0.10,-0.12,-0.12,Passing,20.92,27.67,75.6%,281.36,58.49,13.41,15.80,84.9%,6.15,7.51,81.8%,0.60,1.54,38.9%,0.10,1.62,1.71,0.94,0.17,Pass Types,26.21,1.28,0.17,0.17,0.09,1.37,0.51,0.17,0.17,0.00,0.00,0.17,1.62,Goal and Shot Creation,3.07,2.13,0.09,0.43,0.09,0.26,0.09,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Defense,1.96,1.28,0.34,1.28,0.34,0.85,1.96,43.5%,1.11,1.71,0.09,0.26,2.22,0.17,0.00,Possession,46.54,0.26,5.12,18.96,23.65,3.76,46.54,5.55,1.88,33.8%,2.90,52.3%,27.50,165.83,73.78,2.13,1.20,6.06,2.90,32.70,Miscellaneous Stats,0.00,1.37,1.79,0.94,0.00,0.00,0.00,4.61,1.20,1.79,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Sabitzer,AUT,MF,31,Dortmund,Bundesliga,0.04,0.12,0.15,0.04,0.00,0.00,0.12,0.00,0.05,0.05,0.11,0.16,0.84,5.60,1.92,Shooting,Per 90,1.04,0.31,29.6%,0.04,0.13,21.20,0.04,0.05,-0.01,-0.01,Passing,41.03,47.86,85.7%,629.42,175.36,21.72,23.68,91.7%,15.47,17.96,86.1%,2.23,3.72,59.8%,0.10,0.84,4.41,0.88,0.38,Pass Types,45.75,2.03,0.96,0.04,0.19,1.42,0.19,0.08,0.00,0.00,0.00,0.08,0.73,Goal and Shot Creation,2.19,1.61,0.04,0.00,0.27,0.04,0.23,0.27,0.12,0.00,0.00,0.04,0.00,0.12,Defense,1.77,1.11,0.65,0.69,0.42,0.77,1.46,52.6%,0.69,0.92,0.19,1.15,2.92,2.07,0.08,Possession,57.68,2.30,9.13,33.12,15.74,1.07,57.68,0.58,0.23,40.0%,0.27,46.7%,29.71,114.45,58.38,1.11,0.08,1.00,0.38,37.15,Miscellaneous Stats,0.00,0.81,0.69,0.08,0.00,0.00,0.00,4.26,0.65,0.38,63.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manolis Saliakas,GRE,DF,29,St. Pauli,Bundesliga,0.05,0.11,0.16,0.05,0.00,0.00,0.16,0.00,0.06,0.06,0.10,0.16,1.31,3.84,3.05,Shooting,Per 90,1.16,0.26,22.7%,0.05,0.20,22.50,0.00,0.05,-0.01,-0.01,Passing,39.32,54.20,72.6%,715.27,267.00,17.24,19.45,88.6%,17.03,21.71,78.5%,4.26,10.20,41.8%,0.14,0.89,3.68,1.31,0.63,Pass Types,43.53,10.51,0.32,0.05,0.79,3.63,9.78,0.42,0.16,0.21,0.00,0.16,1.05,Goal and Shot Creation,2.16,1.58,0.37,0.00,0.05,0.16,0.00,0.32,0.21,0.00,0.00,0.00,0.11,0.00,Defense,1.95,1.21,1.05,0.68,0.21,1.05,1.89,55.6%,0.84,1.37,0.32,0.63,2.58,2.10,0.00,Possession,62.98,2.42,16.30,27.28,19.56,1.42,62.98,0.32,0.11,33.3%,0.16,50.0%,27.34,97.94,53.78,1.00,0.05,0.58,0.16,38.01,Miscellaneous Stats,0.00,0.68,0.84,0.11,0.05,0.00,0.00,3.00,0.47,0.63,42.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albert Sambi Lokonga,BEL,MF,26,Hamburger SV,Bundesliga,0.22,0.06,0.28,0.22,0.00,0.00,0.17,0.00,0.10,0.10,0.07,0.17,1.16,4.63,2.64,Shooting,Per 90,1.10,0.55,50.0%,0.20,0.40,16.90,0.00,0.09,+0.12,+0.12,Passing,37.84,43.95,86.1%,614.69,178.07,19.44,21.21,91.7%,15.04,17.18,87.5%,2.48,3.75,66.2%,0.07,1.32,3.58,0.50,0.06,Pass Types,42.25,1.49,0.66,0.17,0.28,0.55,0.50,0.06,0.00,0.00,0.00,0.22,0.50,Goal and Shot Creation,2.86,2.37,0.06,0.11,0.17,0.06,0.11,0.33,0.28,0.00,0.06,0.00,0.00,0.00,Defense,1.60,0.61,0.72,0.61,0.28,0.72,1.38,52.0%,0.66,0.99,0.50,0.88,2.48,1.05,0.11,Possession,53.15,2.64,13.88,29.08,10.30,1.71,53.15,0.72,0.28,38.5%,0.39,53.8%,27.43,137.42,68.46,0.61,0.17,1.38,0.72,36.90,Miscellaneous Stats,0.00,1.21,1.27,0.00,0.06,0.00,0.00,3.03,1.54,1.05,59.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philipp Sander,GER,"MF,DF",27,Gladbach,Bundesliga,0.05,0.00,0.05,0.05,0.00,0.00,0.11,0.00,0.07,0.06,0.04,0.10,1.13,3.62,2.21,Shooting,Per 90,1.13,0.43,38.1%,0.05,0.13,21.00,0.00,0.06,-0.02,-0.01,Passing,43.92,52.18,84.2%,745.74,207.68,19.75,21.69,91.0%,18.99,21.21,89.6%,4.05,6.80,59.5%,0.07,0.70,3.13,0.54,0.32,Pass Types,47.75,4.21,1.30,0.22,0.05,1.73,2.54,0.38,0.22,0.16,0.00,0.22,0.43,Goal and Shot Creation,1.51,1.24,0.22,0.05,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Defense,2.48,1.46,0.86,1.40,0.22,0.81,1.46,55.6%,0.65,0.97,0.54,1.51,3.99,3.56,0.16,Possession,63.24,4.42,19.32,33.51,11.17,0.86,63.24,0.97,0.59,61.1%,0.32,33.3%,32.16,178.33,83.42,1.35,0.27,0.81,0.65,38.74,Miscellaneous Stats,0.00,1.03,0.32,0.00,0.00,0.00,0.00,5.40,1.83,1.19,60.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Sands,USA,MF,25,St. Pauli,Bundesliga,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.02,0.02,0.02,0.04,0.34,3.63,2.12,Shooting,Per 90,0.50,0.17,33.3%,0.00,0.00,16.40,0.00,0.04,-0.02,-0.02,Passing,31.60,41.48,76.2%,472.22,133.49,16.53,19.76,83.6%,11.89,14.29,83.2%,1.40,3.07,45.5%,0.04,0.39,2.90,0.61,0.11,Pass Types,40.65,0.67,0.50,0.00,0.11,0.39,0.17,0.00,0.00,0.00,0.00,0.17,0.67,Goal and Shot Creation,1.34,1.23,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.51,1.12,1.06,1.01,0.45,1.01,1.28,78.3%,0.28,0.84,0.17,1.45,3.96,1.79,0.00,Possession,51.70,2.07,12.67,28.42,10.78,1.06,51.70,0.22,0.11,50.0%,0.11,50.0%,19.32,69.96,23.45,0.28,0.00,0.95,0.73,31.94,Miscellaneous Stats,0.00,1.67,1.56,0.06,0.00,0.00,0.00,3.24,3.13,2.01,60.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaishu Sano,JPN,MF,25,Mainz 05,Bundesliga,0.03,0.03,0.06,0.03,0.00,0.00,0.11,0.00,0.03,0.03,0.08,0.11,1.89,5.66,1.83,Shooting,Per 90,0.60,0.09,14.3%,0.05,0.33,19.50,0.00,0.06,-0.01,-0.01,Passing,34.11,42.80,79.7%,549.09,177.06,17.54,20.43,85.9%,13.80,16.40,84.1%,2.03,3.29,61.7%,0.08,0.69,4.17,0.80,0.03,Pass Types,42.29,0.40,0.26,0.06,0.20,0.49,0.14,0.00,0.00,0.00,0.00,0.11,1.11,Goal and Shot Creation,1.71,1.43,0.00,0.11,0.03,0.06,0.09,0.11,0.06,0.00,0.03,0.00,0.00,0.03,Defense,1.43,0.89,0.69,0.63,0.11,0.80,1.46,54.9%,0.66,1.43,0.31,2.14,3.57,1.80,0.06,Possession,53.51,2.03,11.49,31.83,11.20,1.49,53.51,1.57,0.97,61.8%,0.49,30.9%,27.40,149.00,76.94,1.46,0.29,1.37,0.74,28.89,Miscellaneous Stats,0.00,0.40,0.74,0.14,0.00,0.00,0.00,6.46,2.89,2.09,58.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauã Santos,BRA,GK,22,Eint Frankfurt,Bundesliga,,,,,,0.15,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,5.31,3.23,63.8%,0.38,0.23,0.38,0.15,15.4%,0.15,0.00,0.00,0.0%,Advanced Goalkeeping,0.08,0.38,0.00,2.05,0.39,-0.02,4.46,15.92,28.0%,32.62,3.85,40.1%,34.9,5.23,54.4%,43.7,13.69,1.62,11.8%,1.38,13.6
Joe Scally,USA,DF,23,Gladbach,Bundesliga,0.00,0.07,0.07,0.00,0.00,0.00,0.30,0.00,0.03,0.03,0.04,0.07,1.83,2.81,3.10,Shooting,Per 90,0.45,0.19,41.7%,0.00,0.00,15.60,0.00,0.06,-0.03,-0.03,Passing,39.46,48.03,82.2%,652.26,210.00,18.74,20.54,91.3%,17.58,19.83,88.7%,2.43,5.05,48.1%,0.06,0.45,2.43,0.56,0.26,Pass Types,40.17,7.71,0.86,0.07,0.15,1.76,6.85,0.00,0.00,0.00,0.00,0.15,0.90,Goal and Shot Creation,1.23,0.86,0.07,0.07,0.11,0.07,0.04,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,1.65,1.01,0.86,0.67,0.11,1.01,1.50,67.5%,0.49,1.08,0.19,0.52,2.17,3.70,0.07,Possession,58.73,3.78,21.02,27.68,10.51,1.05,58.73,1.57,0.79,50.0%,0.79,50.0%,29.66,165.90,78.07,1.16,0.11,1.05,0.86,36.13,Miscellaneous Stats,0.00,0.82,1.95,0.04,0.00,0.00,0.00,3.67,1.20,1.20,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
András Schäfer,HUN,MF,26,Union Berlin,Bundesliga,0.07,0.00,0.07,0.07,0.00,0.00,0.20,0.00,0.04,0.04,0.02,0.06,0.79,1.83,2.16,Shooting,Per 90,0.92,0.20,21.4%,0.07,0.33,20.80,0.00,0.04,+0.03,+0.03,Passing,18.65,27.23,68.5%,233.93,58.45,12.24,14.99,81.7%,5.04,7.72,65.3%,0.26,1.18,22.2%,0.05,0.39,0.98,0.39,0.13,Pass Types,25.66,1.44,0.07,0.00,0.00,0.98,0.26,0.20,0.13,0.00,0.00,0.13,1.37,Goal and Shot Creation,1.31,0.92,0.00,0.00,0.13,0.20,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,2.68,1.57,1.18,1.31,0.20,0.92,2.03,45.2%,1.11,1.90,0.52,1.24,3.93,2.23,0.00,Possession,41.76,2.75,11.00,20.23,10.73,1.18,41.76,1.31,0.46,35.0%,0.72,55.0%,16.49,67.16,25.27,0.72,0.20,2.36,0.59,17.80,Miscellaneous Stats,0.00,1.83,1.90,0.00,0.00,0.00,0.00,4.25,1.90,1.31,59.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derry Scherhant,GER,"FW,MF",23,Freiburg,Bundesliga,0.59,0.00,0.59,0.59,0.00,0.00,0.00,0.00,0.31,0.31,0.10,0.41,2.95,1.77,8.56,Shooting,Per 90,4.13,1.92,46.4%,0.14,0.31,17.60,0.44,0.08,+0.28,+0.28,Passing,17.56,26.11,67.2%,254.21,73.03,9.74,11.07,88.0%,5.75,7.97,72.2%,1.03,3.98,25.9%,0.16,1.48,0.59,0.30,0.15,Pass Types,21.98,4.13,2.36,0.00,0.00,5.61,0.00,1.77,1.62,0.15,0.00,0.00,0.74,Goal and Shot Creation,4.57,1.77,0.89,0.30,0.89,0.59,0.15,0.15,0.00,0.00,0.00,0.15,0.00,0.00,Defense,1.33,0.74,0.44,0.74,0.15,0.89,1.92,46.2%,1.03,0.74,0.00,0.59,1.92,1.33,0.00,Possession,44.26,1.03,6.93,12.69,25.67,5.16,44.26,5.02,1.92,38.2%,2.66,52.9%,23.46,171.30,85.72,2.51,1.33,4.13,2.21,27.89,Miscellaneous Stats,0.00,1.48,3.25,0.15,0.00,0.00,0.00,3.98,0.74,1.03,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrik Schick,CZE,FW,29,Leverkusen,Bundesliga,0.66,0.07,0.73,0.55,0.11,0.11,0.07,0.00,0.50,0.42,0.04,0.46,0.44,0.95,3.84,Shooting,Per 90,2.52,0.99,39.1%,0.22,0.56,12.00,0.00,0.17,+0.15,+0.13,Passing,14.03,17.68,79.3%,181.31,27.25,9.28,11.03,84.1%,3.94,4.86,81.2%,0.26,0.33,77.8%,0.07,0.44,0.40,0.26,0.00,Pass Types,16.58,1.02,0.00,0.04,0.00,0.07,0.11,0.00,0.00,0.00,0.00,0.07,0.40,Goal and Shot Creation,1.53,0.91,0.00,0.22,0.22,0.15,0.04,0.33,0.11,0.00,0.04,0.11,0.07,0.00,Defense,0.33,0.29,0.04,0.15,0.15,0.07,0.29,25.0%,0.22,0.47,0.07,0.15,0.47,1.17,0.04,Possession,27.65,1.24,3.36,11.94,12.56,4.38,27.54,1.17,0.40,34.4%,0.69,59.4%,12.75,42.19,13.77,0.18,0.37,2.67,0.88,20.53,Miscellaneous Stats,0.00,1.13,1.21,0.37,0.04,0.00,0.00,1.35,2.70,2.34,53.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefan Schimmer,GER,FW,31,Heidenheim,Bundesliga,0.75,0.19,0.94,0.75,0.00,0.00,0.19,0.00,0.66,0.66,0.36,1.02,0.56,1.69,5.27,Shooting,Per 90,4.14,1.69,40.9%,0.18,0.44,13.00,0.00,0.16,+0.09,+0.09,Passing,11.67,18.64,62.6%,190.73,52.34,5.27,7.72,68.3%,4.71,7.34,64.1%,0.94,1.32,71.4%,0.09,1.88,0.75,0.75,0.56,Pass Types,18.08,0.56,0.00,0.00,0.19,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.38,Goal and Shot Creation,2.82,1.88,0.00,0.00,0.56,0.19,0.19,0.38,0.00,0.00,0.00,0.19,0.00,0.19,Defense,0.38,0.19,0.00,0.19,0.19,0.19,0.38,50.0%,0.19,0.38,0.00,0.56,0.94,2.26,0.00,Possession,31.44,2.26,3.58,11.30,16.57,6.59,31.44,0.56,0.19,33.3%,0.19,33.3%,12.62,47.45,13.93,0.19,0.19,2.07,0.94,20.71,Miscellaneous Stats,0.00,1.51,0.94,0.56,0.00,0.00,0.00,3.01,2.82,3.58,44.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xaver Schlager,AUT,MF,28,RB Leipzig,Bundesliga,0.30,0.00,0.30,0.30,0.00,0.00,0.30,0.00,0.06,0.06,0.06,0.12,2.81,5.63,2.22,Shooting,Per 90,1.04,0.44,42.9%,0.29,0.67,17.80,0.00,0.06,+0.24,+0.24,Passing,43.67,50.63,86.3%,690.99,184.14,23.54,25.76,91.4%,15.84,17.76,89.2%,2.96,4.14,71.4%,0.15,1.04,5.18,1.78,0.15,Pass Types,49.88,0.59,0.30,0.00,0.15,0.59,0.15,0.00,0.00,0.00,0.00,0.15,1.33,Goal and Shot Creation,3.11,2.66,0.00,0.00,0.15,0.00,0.30,0.15,0.00,0.00,0.00,0.15,0.00,0.00,Defense,2.37,1.04,1.18,0.89,0.30,0.74,1.78,41.7%,1.04,1.48,0.15,0.74,3.11,2.07,0.00,Possession,62.76,2.37,10.21,37.60,15.69,2.22,62.76,2.07,1.33,64.3%,0.74,35.7%,33.60,190.66,101.10,1.92,0.44,1.92,1.33,40.86,Miscellaneous Stats,0.00,1.48,0.44,0.00,0.00,0.00,0.00,6.66,1.18,0.59,66.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keven Schlotterbeck,GER,DF,28,Augsburg,Bundesliga,0.08,0.08,0.16,0.08,0.00,0.00,0.41,0.08,0.05,0.05,0.07,0.11,0.24,4.38,1.46,Shooting,Per 90,0.73,0.08,11.1%,0.11,1.00,11.10,0.00,0.06,+0.03,+0.03,Passing,43.50,52.51,82.8%,858.61,365.36,16.07,18.26,88.0%,21.83,24.02,90.9%,5.11,8.85,57.8%,0.06,0.65,4.14,0.57,0.24,Pass Types,46.83,5.36,3.25,0.32,0.57,0.65,0.32,0.00,0.00,0.00,0.00,0.32,0.81,Goal and Shot Creation,1.46,1.38,0.00,0.00,0.08,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,2.03,1.54,1.30,0.65,0.08,1.30,1.70,76.2%,0.41,1.46,0.65,1.06,3.08,4.95,0.08,Possession,64.19,7.14,27.59,32.22,4.71,1.30,64.19,0.41,0.32,80.0%,0.08,20.0%,30.03,105.99,51.61,0.24,0.00,0.49,0.24,36.84,Miscellaneous Stats,0.08,1.46,0.65,0.00,0.00,0.08,0.00,3.25,3.25,1.30,71.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
