Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Lucas Ramon,BRA,DF,30,Mirassol,Brazil Serie A,0.07,0.10,0.17,0.07,0.00,0.00,0.24,0.00,0.10,0.10,0.12,0.22,2.00,2.90,5.56,Shooting,Per 90,1.00,0.41,41.4%,0.07,0.17,15.80,0.00,0.10,-0.03,-0.03,Passing,32.63,45.55,71.6%,528.42,209.97,16.87,19.74,85.5%,12.41,17.32,71.7%,2.56,5.60,45.7%,0.13,1.04,2.00,1.31,0.93,Pass Types,35.84,9.57,0.55,0.07,0.14,3.80,9.02,0.00,0.00,0.00,0.00,0.14,0.59,Goal and Shot Creation,2.38,1.59,0.14,0.14,0.21,0.21,0.10,0.31,0.21,0.00,0.03,0.03,0.03,0.00,Defense,2.07,1.45,1.11,0.73,0.24,1.04,2.59,40.0%,1.56,0.79,0.21,1.80,3.87,4.74,0.03,Possession,59.55,5.18,19.01,24.19,16.87,1.66,59.55,1.97,0.76,38.6%,0.90,45.6%,26.58,125.22,63.59,1.87,0.10,1.45,0.76,31.24,Miscellaneous Stats,0.00,1.04,1.83,0.17,0.03,0.00,0.00,3.32,1.49,1.52,49.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Ramos,ESP,FW,28,Botafogo (RJ),Brazil Serie A,0.50,0.00,0.50,0.50,0.00,0.00,0.13,0.13,0.45,0.45,0.10,0.55,0.88,0.75,4.64,Shooting,Per 90,2.76,1.25,45.5%,0.18,0.40,12.80,0.00,0.16,+0.05,+0.05,Passing,6.77,11.78,57.4%,80.97,19.05,4.64,6.64,69.8%,1.25,3.01,41.7%,0.13,0.25,50.0%,0.06,0.88,0.75,0.13,0.00,Pass Types,11.41,0.25,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.13,0.25,Goal and Shot Creation,1.63,0.88,0.00,0.13,0.38,0.25,0.00,0.25,0.00,0.00,0.00,0.25,0.00,0.00,Defense,1.00,0.75,0.25,0.63,0.13,0.00,0.50,0.0%,0.50,0.25,0.00,0.50,1.50,1.38,0.00,Possession,23.82,1.50,3.51,9.40,11.28,5.14,23.82,1.50,0.38,25.0%,1.13,75.0%,10.65,54.40,22.06,0.50,0.88,2.76,1.25,16.92,Miscellaneous Stats,0.00,2.26,2.13,0.38,0.00,0.00,0.00,1.50,5.52,3.51,61.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santi Ramos Mingo,ARG,DF,23,Bahia,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.03,0.05,0.05,0.02,0.07,1.09,4.32,0.11,Shooting,Per 90,0.53,0.11,20.0%,0.00,0.00,10.20,0.00,0.10,-0.05,-0.05,Passing,50.86,56.94,89.3%,900.83,356.88,20.18,21.25,95.0%,26.55,28.26,94.0%,3.44,5.73,60.0%,0.02,0.27,4.99,0.21,0.03,Pass Types,54.78,2.11,1.73,0.03,0.24,0.11,0.16,0.00,0.00,0.00,0.00,0.05,0.45,Goal and Shot Creation,0.75,0.67,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.88,0.53,0.48,0.32,0.08,0.51,0.72,70.4%,0.21,1.39,0.93,0.77,1.65,4.61,0.05,Possession,66.27,7.36,29.46,33.88,3.20,0.75,66.27,0.32,0.19,58.3%,0.08,25.0%,39.43,188.40,122.42,0.56,0.00,0.24,0.11,48.33,Miscellaneous Stats,0.03,0.96,0.77,0.05,0.00,0.00,0.00,2.32,2.51,1.65,60.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafael Ramos,POR,"DF,FW",30,Ceará,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.01,0.01,0.06,0.07,2.09,3.78,3.78,Shooting,Per 90,0.60,0.10,16.7%,0.00,0.00,24.20,0.00,0.02,-0.01,-0.01,Passing,32.95,45.10,73.1%,550.06,259.25,15.13,17.62,85.9%,14.54,19.21,75.6%,2.59,5.58,46.4%,0.05,0.90,2.49,0.90,0.40,Pass Types,36.34,8.46,1.00,0.00,0.00,2.79,7.47,0.00,0.00,0.00,0.00,0.30,1.00,Goal and Shot Creation,1.79,1.49,0.20,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,3.48,1.99,2.49,0.80,0.20,2.49,3.58,69.4%,1.10,1.39,0.40,1.10,4.58,3.88,0.00,Possession,57.25,2.99,19.51,25.39,13.14,0.50,57.25,0.70,0.40,57.1%,0.30,42.9%,25.79,134.90,74.87,1.29,0.20,1.10,0.30,29.17,Miscellaneous Stats,0.00,1.99,0.60,0.10,0.00,0.00,0.00,3.29,1.19,2.09,36.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raniele,BRA,"MF,DF",28,Corinthians,Brazil Serie A,0.09,0.04,0.13,0.09,0.00,0.00,0.31,0.00,0.09,0.09,0.07,0.16,0.54,3.00,1.12,Shooting,Per 90,0.85,0.31,36.8%,0.11,0.29,13.00,0.00,0.11,0.00,0.00,Passing,31.74,38.45,82.6%,610.01,186.35,10.91,13.10,83.3%,17.03,18.78,90.7%,3.22,4.78,67.3%,0.04,0.49,2.50,0.27,0.04,Pass Types,36.39,2.01,1.88,0.18,0.31,0.18,0.13,0.00,0.00,0.00,0.00,0.04,0.67,Goal and Shot Creation,1.65,1.21,0.00,0.13,0.09,0.09,0.13,0.18,0.13,0.00,0.00,0.00,0.00,0.04,Defense,2.15,1.56,0.80,1.03,0.31,0.80,1.48,54.5%,0.67,1.39,0.72,1.39,3.53,2.73,0.27,Possession,50.52,3.76,17.17,28.39,5.63,1.30,50.52,1.30,0.45,34.5%,0.63,48.3%,28.84,141.33,58.66,0.54,0.09,1.70,0.63,31.97,Miscellaneous Stats,0.00,1.74,2.24,0.00,0.00,0.00,0.00,3.13,1.48,1.34,52.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Raul,BRA,FW,28,Ceará,Brazil Serie A,0.34,0.03,0.37,0.31,0.03,0.03,0.19,0.00,0.36,0.34,0.09,0.43,0.40,1.43,4.23,Shooting,Per 90,2.86,1.12,39.1%,0.11,0.28,14.40,0.00,0.12,-0.02,-0.02,Passing,11.31,16.91,66.9%,144.26,32.44,7.02,8.95,78.5%,2.95,4.69,62.9%,0.37,0.75,50.0%,0.04,1.06,0.96,0.22,0.00,Pass Types,15.29,1.40,0.06,0.03,0.09,0.09,0.06,0.00,0.00,0.00,0.00,0.22,0.31,Goal and Shot Creation,1.93,1.46,0.03,0.09,0.22,0.12,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,0.40,0.19,0.06,0.34,0.00,0.12,0.34,36.4%,0.22,0.44,0.12,0.19,0.59,0.84,0.00,Possession,28.62,1.09,2.18,14.02,12.65,5.07,28.59,1.12,0.37,33.3%,0.62,55.6%,14.30,52.24,14.89,0.47,0.28,3.82,1.58,21.13,Miscellaneous Stats,0.00,1.74,1.34,1.12,0.00,0.00,0.00,1.77,3.29,4.75,40.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reginaldo,BRA,DF,31,Juventude,Brazil Serie A,0.00,0.15,0.15,0.00,0.00,0.00,0.08,0.00,0.01,0.01,0.05,0.05,1.92,1.85,5.08,Shooting,Per 90,0.31,0.08,25.0%,0.00,0.00,22.20,0.00,0.02,-0.01,-0.01,Passing,31.46,40.23,78.2%,521.46,174.31,15.92,18.38,86.6%,12.46,15.46,80.6%,2.46,3.92,62.7%,0.05,0.92,1.92,1.15,0.92,Pass Types,31.77,8.46,0.77,0.00,0.00,4.46,7.38,0.31,0.00,0.15,0.00,0.00,0.38,Goal and Shot Creation,1.62,1.31,0.08,0.00,0.15,0.08,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Defense,0.92,0.69,0.46,0.46,0.00,0.38,0.69,55.6%,0.31,0.69,0.31,0.77,1.69,3.08,0.00,Possession,48.77,3.46,16.31,17.85,14.69,0.38,48.77,0.92,0.15,16.7%,0.46,50.0%,24.31,139.54,71.15,1.46,0.08,1.00,0.23,28.31,Miscellaneous Stats,0.00,0.54,0.85,0.15,0.00,0.00,0.00,3.31,0.46,0.62,42.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reinaldo,BRA,DF,35,Mirassol,Brazil Serie A,0.40,0.19,0.59,0.22,0.19,0.22,0.19,0.00,0.26,0.09,0.26,0.35,1.87,5.10,3.95,Shooting,Per 90,1.77,0.68,38.6%,0.12,0.32,25.30,0.25,0.05,+0.14,+0.13,Passing,39.68,56.20,70.6%,759.46,383.50,16.46,19.08,86.3%,16.31,21.57,75.6%,5.85,12.29,47.6%,0.19,1.74,3.86,1.12,0.65,Pass Types,41.23,14.78,2.27,0.03,1.12,6.54,9.87,2.65,0.62,1.59,0.03,0.19,0.65,Goal and Shot Creation,3.52,1.90,1.15,0.25,0.12,0.06,0.03,0.47,0.22,0.12,0.03,0.06,0.03,0.00,Defense,1.37,0.96,0.65,0.47,0.25,0.68,1.56,44.0%,0.87,0.78,0.12,0.53,1.90,3.30,0.06,Possession,68.56,3.33,20.07,27.04,21.85,1.62,68.34,2.55,1.12,43.9%,1.21,47.6%,32.49,155.35,87.14,1.24,0.25,1.40,0.68,38.09,Miscellaneous Stats,0.00,0.81,1.00,0.03,0.03,0.06,0.00,3.95,0.31,0.62,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Renan,BRA,DF,21,Vasco da Gama,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.03,0.03,0.02,0.04,0.98,4.97,0.42,Shooting,Per 90,0.42,0.07,16.7%,0.00,0.00,20.30,0.00,0.06,-0.03,-0.03,Passing,54.76,62.87,87.1%,940.77,400.98,28.25,29.44,96.0%,21.12,23.22,91.0%,4.90,8.81,55.6%,0.03,0.21,5.24,0.35,0.14,Pass Types,61.26,1.54,1.54,0.00,1.05,1.05,0.00,0.00,0.00,0.00,0.00,0.07,0.42,Goal and Shot Creation,0.77,0.70,0.07,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,1.26,0.70,0.77,0.42,0.07,0.49,0.63,77.8%,0.14,1.47,1.05,1.26,2.52,4.83,0.00,Possession,73.99,9.09,35.38,34.27,4.69,0.42,73.99,0.63,0.21,33.3%,0.35,55.6%,48.18,234.69,135.52,0.98,0.00,0.28,0.21,55.17,Miscellaneous Stats,0.00,1.19,0.42,0.00,0.00,0.00,0.00,3.36,2.45,0.77,76.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristian Renato,BRA,FW,24,Mirassol,Brazil Serie A,0.33,0.20,0.53,0.33,0.00,0.00,0.13,0.00,0.36,0.36,0.09,0.45,1.00,1.33,4.06,Shooting,Per 90,3.00,1.33,44.4%,0.11,0.25,14.40,0.00,0.12,-0.03,-0.03,Passing,10.39,14.19,73.2%,145.76,28.05,6.00,8.06,74.4%,3.06,3.60,85.2%,0.60,0.87,69.2%,0.05,0.87,0.67,0.27,0.00,Pass Types,12.52,1.60,0.00,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.07,0.47,Goal and Shot Creation,2.46,1.47,0.00,0.33,0.40,0.20,0.07,0.33,0.27,0.00,0.07,0.00,0.00,0.00,Defense,0.60,0.33,0.07,0.47,0.07,0.13,0.60,22.2%,0.47,0.67,0.20,0.20,0.80,0.73,0.07,Possession,25.51,1.13,2.20,12.39,11.19,4.06,25.51,2.27,0.93,41.2%,1.27,55.9%,13.06,74.54,24.98,0.47,0.33,2.40,1.27,17.32,Miscellaneous Stats,0.00,1.53,0.93,0.07,0.00,0.07,0.00,2.46,2.20,2.27,49.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renê,BRA,DF,32,Fluminense,Brazil Serie A,0.08,0.00,0.08,0.08,0.00,0.00,0.11,0.00,0.02,0.02,0.09,0.11,1.94,4.92,2.48,Shooting,Per 90,0.50,0.08,15.4%,0.15,1.00,20.40,0.11,0.05,+0.05,+0.05,Passing,47.86,61.23,78.2%,806.95,309.32,23.40,25.38,92.2%,19.09,24.12,79.1%,4.38,8.15,53.7%,0.11,1.07,3.66,0.88,0.34,Pass Types,47.78,13.15,3.47,0.11,0.30,3.24,8.12,1.56,0.72,0.42,0.00,0.30,0.91,Goal and Shot Creation,2.44,1.68,0.57,0.00,0.08,0.04,0.08,0.19,0.04,0.15,0.00,0.00,0.00,0.00,Defense,1.98,1.37,1.18,0.72,0.08,0.91,1.64,55.8%,0.72,1.14,0.23,1.68,3.66,3.32,0.11,Possession,71.06,3.05,23.13,32.81,16.00,0.99,71.06,0.57,0.30,53.3%,0.27,46.7%,32.12,159.92,91.22,1.49,0.04,0.91,0.57,39.36,Miscellaneous Stats,0.00,0.84,1.11,0.00,0.00,0.04,0.00,4.38,1.83,1.11,62.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rezende,BRA,"MF,DF",30,Bahia,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.78,3.41,0.31,Shooting,Per 90,0.16,0.00,0.0%,0.00,,34.60,0.00,0.01,0.00,0.00,Passing,41.74,46.86,89.1%,697.34,173.64,18.16,19.86,91.4%,19.71,21.57,91.4%,2.33,3.26,71.4%,0.03,0.31,4.03,0.31,0.00,Pass Types,43.91,2.95,1.71,0.16,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.31,Goal and Shot Creation,1.40,1.24,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,1.71,1.09,0.93,0.62,0.16,0.78,1.40,55.6%,0.62,0.62,0.31,1.09,2.79,3.57,0.16,Possession,57.10,4.81,19.24,32.12,5.90,0.16,57.10,0.47,0.16,33.3%,0.16,33.3%,31.19,151.29,78.67,1.09,0.00,1.09,0.31,38.79,Miscellaneous Stats,0.00,1.55,1.40,0.00,0.00,0.00,0.00,3.10,2.02,0.93,68.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Everton Ribeiro,BRA,MF,35,Bahia,Brazil Serie A,0.08,0.15,0.23,0.04,0.04,0.04,0.19,0.04,0.10,0.07,0.22,0.29,2.42,8.85,4.31,Shooting,Per 90,1.04,0.19,18.5%,0.04,0.20,24.90,0.00,0.06,-0.02,-0.03,Passing,49.35,59.35,83.1%,814.23,263.38,23.50,25.92,90.7%,18.96,22.38,84.7%,4.35,7.04,61.7%,0.27,2.35,6.38,2.04,0.27,Pass Types,53.23,5.88,1.35,0.38,0.31,3.46,1.00,2.23,1.23,0.12,0.08,0.23,0.62,Goal and Shot Creation,4.88,3.85,0.65,0.08,0.12,0.15,0.04,0.42,0.35,0.04,0.00,0.04,0.00,0.00,Defense,2.00,1.00,0.88,0.85,0.27,0.73,2.23,32.8%,1.50,0.69,0.08,0.69,2.69,0.73,0.04,Possession,70.50,1.31,10.27,33.92,26.88,1.23,70.46,2.50,1.08,43.1%,0.85,33.8%,41.92,190.00,97.92,2.58,0.31,2.08,1.65,50.96,Miscellaneous Stats,0.04,1.00,2.38,0.00,0.00,0.00,0.00,4.69,0.38,1.00,27.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo,BRA,MF,30,Vitória,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.10,0.10,0.04,0.14,0.31,3.88,1.22,Shooting,Per 90,0.71,0.41,57.1%,0.00,0.00,25.40,0.00,0.15,-0.10,-0.10,Passing,33.16,40.51,81.9%,668.98,182.14,11.84,14.39,82.3%,15.92,17.65,90.2%,5.00,6.94,72.1%,0.03,0.41,3.67,0.20,0.10,Pass Types,38.67,1.84,1.73,0.00,0.61,0.41,0.10,0.00,0.00,0.00,0.00,0.00,0.61,Goal and Shot Creation,1.22,1.02,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.73,1.02,0.71,0.61,0.41,0.82,1.33,61.5%,0.51,1.73,1.12,0.92,2.65,2.24,0.10,Possession,51.53,3.47,12.55,33.57,5.82,0.31,51.53,1.02,0.51,50.0%,0.41,40.0%,27.14,126.53,44.49,0.31,0.00,1.02,0.41,30.71,Miscellaneous Stats,0.00,2.96,1.12,0.10,0.00,0.00,0.00,4.59,1.33,1.33,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
João Ricardo Riedi,BRA,GK,36,Fortaleza,Brazil Serie A,,,,,,0.11,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,5.16,3.95,77.6%,0.26,0.32,0.42,0.47,47.4%,0.05,0.05,0.00,50.0%,Advanced Goalkeeping,0.00,0.21,0.05,1.56,0.29,+0.40,5.26,12.95,40.7%,20.47,4.53,42.2%,35.8,7.32,59.0%,46.3,12.95,1.00,7.7%,1.00,15.8
Richardson,BRA,MF,33,Ceará,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.01,0.01,0.02,0.03,1.14,3.65,0.23,Shooting,Per 90,0.34,0.23,66.7%,0.00,0.00,24.10,0.00,0.02,-0.01,-0.01,Passing,32.13,38.05,84.4%,620.09,153.11,11.51,12.99,88.6%,16.29,18.68,87.2%,4.10,5.35,76.6%,0.03,0.46,3.08,0.11,0.00,Pass Types,35.32,2.73,2.51,0.00,0.46,0.11,0.23,0.00,0.00,0.00,0.00,0.00,0.34,Goal and Shot Creation,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.05,1.03,1.14,0.91,0.00,1.14,2.05,55.6%,0.91,1.03,0.68,0.57,2.62,1.03,0.00,Possession,44.77,1.82,12.65,28.71,3.76,0.34,44.77,0.23,0.00,0.0%,0.23,100.0%,25.18,133.29,77.24,0.11,0.00,1.14,0.11,28.59,Miscellaneous Stats,0.00,1.25,1.03,0.00,0.00,0.00,0.00,2.85,0.80,0.68,53.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Rigon Matos,BRA,"MF,DF",28,Corinthians,Brazil Serie A,0.16,0.00,0.16,0.16,0.00,0.00,0.47,0.16,0.09,0.09,0.06,0.16,0.63,2.99,3.94,Shooting,Per 90,0.47,0.32,66.7%,0.33,0.50,16.30,0.00,0.20,+0.06,+0.06,Passing,32.94,40.51,81.3%,578.30,127.36,14.34,15.60,91.9%,15.45,18.44,83.8%,2.68,3.94,68.0%,0.03,0.32,3.15,0.32,0.16,Pass Types,37.83,2.68,0.47,0.00,0.00,0.79,2.21,0.00,0.00,0.00,0.00,0.00,0.32,Goal and Shot Creation,1.10,0.63,0.16,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,4.10,2.84,2.05,1.73,0.32,1.26,2.68,47.1%,1.42,0.63,0.32,0.95,5.04,3.15,0.00,Possession,53.43,2.68,14.97,29.16,9.46,0.79,53.43,0.95,0.32,33.3%,0.63,66.7%,25.85,120.74,47.44,1.26,0.00,1.10,0.79,31.21,Miscellaneous Stats,0.00,3.47,0.47,0.47,0.00,0.16,0.00,4.10,1.10,2.05,35.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emiliano Rigoni,ARG,FW,31,São Paulo,Brazil Serie A,0.20,0.10,0.30,0.20,0.00,0.00,0.20,0.10,0.25,0.25,0.14,0.38,2.66,2.76,9.86,Shooting,Per 90,2.46,0.59,24.0%,0.08,0.33,16.90,0.10,0.10,-0.05,-0.05,Passing,21.00,31.94,65.7%,369.07,102.52,9.46,11.83,80.0%,8.08,11.14,72.6%,2.46,5.62,43.9%,0.14,1.18,1.18,1.18,0.59,Pass Types,26.62,5.22,1.08,0.00,0.49,5.62,1.28,2.27,1.08,0.69,0.00,0.10,0.39,Goal and Shot Creation,2.66,1.38,0.79,0.30,0.20,0.00,0.00,0.30,0.30,0.00,0.00,0.00,0.00,0.00,Defense,0.99,0.59,0.59,0.20,0.20,0.39,0.89,44.4%,0.49,0.49,0.10,0.30,1.28,0.59,0.00,Possession,43.67,0.69,3.25,14.10,26.81,3.35,43.67,3.75,1.38,36.8%,1.97,52.6%,23.36,153.38,75.21,2.07,1.08,1.97,1.77,28.88,Miscellaneous Stats,0.00,1.97,0.59,1.58,0.00,0.00,0.00,2.17,0.79,1.48,34.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomás Rincón,VEN,MF,37,Santos,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.10,0.04,0.04,0.00,0.04,0.49,4.00,1.07,Shooting,Per 90,0.59,0.00,0.0%,0.00,,16.20,0.00,0.06,-0.04,-0.04,Passing,41.49,48.90,84.8%,668.75,202.94,20.50,22.45,91.3%,18.06,20.11,89.8%,2.15,4.30,50.0%,0.05,0.20,4.39,0.39,0.20,Pass Types,46.85,1.95,1.56,0.10,0.29,0.68,0.29,0.00,0.00,0.00,0.00,0.10,0.68,Goal and Shot Creation,1.17,0.78,0.00,0.10,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.25,1.17,0.78,1.37,0.10,0.98,1.95,50.0%,0.98,1.17,0.49,1.17,3.42,1.46,0.20,Possession,59.15,1.56,13.57,35.92,9.76,0.78,59.15,1.07,0.49,45.5%,0.39,36.4%,32.31,117.33,50.27,0.88,0.10,0.88,0.88,38.95,Miscellaneous Stats,0.00,2.44,0.68,0.00,0.00,0.00,0.00,5.37,1.17,1.37,46.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Ríos,COL,MF,24,Palmeiras,Brazil Serie A,0.07,0.07,0.15,0.07,0.00,0.00,0.41,0.00,0.19,0.19,0.07,0.27,1.98,4.63,2.84,Shooting,Per 90,2.31,0.52,22.6%,0.03,0.14,20.40,0.26,0.08,-0.12,-0.12,Passing,38.62,45.78,84.4%,674.89,150.22,17.69,19.51,90.6%,15.93,17.69,90.1%,3.92,6.01,65.2%,0.09,0.97,3.84,0.93,0.34,Pass Types,43.73,1.90,1.64,0.07,0.37,1.90,0.11,0.15,0.11,0.04,0.00,0.15,1.57,Goal and Shot Creation,2.57,1.79,0.22,0.19,0.19,0.19,0.00,0.26,0.15,0.04,0.04,0.04,0.00,0.00,Defense,1.87,1.16,0.97,0.71,0.19,1.16,2.46,47.0%,1.31,1.75,0.19,0.78,2.65,1.12,0.11,Possession,58.69,1.60,9.96,33.13,16.57,1.94,58.69,2.13,1.23,57.9%,0.71,33.3%,34.40,185.90,90.93,1.38,0.30,2.35,1.01,41.08,Miscellaneous Stats,0.00,2.46,2.69,0.07,0.00,0.00,0.00,4.85,1.31,1.12,53.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Rivera,COL,MF,29,Sport Recife,Brazil Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.01,0.01,0.05,0.06,0.61,3.98,0.67,Shooting,Per 90,0.24,0.03,12.5%,0.00,0.00,23.50,0.00,0.04,-0.01,-0.01,Passing,45.43,50.53,89.9%,850.41,231.63,17.24,18.79,91.7%,22.74,23.63,96.3%,4.56,6.17,73.9%,0.05,0.64,3.89,0.36,0.03,Pass Types,47.34,3.01,2.65,0.09,0.46,0.06,0.24,0.00,0.00,0.00,0.00,0.18,0.64,Goal and Shot Creation,1.76,1.61,0.03,0.03,0.00,0.00,0.09,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,2.65,1.67,1.03,1.49,0.12,1.28,2.40,53.2%,1.13,0.82,0.18,0.91,3.56,1.00,0.18,Possession,58.50,2.01,13.71,40.38,5.44,0.52,58.50,0.79,0.43,53.8%,0.36,46.2%,34.84,175.01,68.81,0.70,0.00,1.16,0.76,39.19,Miscellaneous Stats,0.00,2.49,1.00,0.09,0.00,0.00,0.00,5.99,0.79,0.55,59.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
