Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Benjamin Pavard,FRA,DF,29,Inter,Serie A,0.06,0.06,0.12,0.06,0.00,0.00,0.21,0.00,0.05,0.05,0.08,0.13,0.91,4.89,1.51,Shooting,Per 90,0.51,0.21,41.2%,0.12,0.29,11.80,0.00,0.10,+0.01,+0.01,Passing,55.64,60.96,91.3%,959.96,296.66,23.43,25.00,93.7%,27.78,29.29,94.8%,3.68,5.07,72.6%,0.05,0.39,5.10,0.27,0.06,Pass Types,58.54,2.35,0.85,0.12,0.18,0.69,1.48,0.03,0.00,0.00,0.00,0.06,0.33,Goal and Shot Creation,1.18,1.00,0.00,0.00,0.09,0.00,0.09,0.12,0.09,0.00,0.00,0.03,0.00,0.00,Defense,1.30,0.69,0.60,0.54,0.15,0.72,1.00,72.7%,0.27,1.06,0.72,1.00,2.29,3.99,0.09,Possession,69.68,5.83,26.78,35.38,7.70,1.21,69.68,0.06,0.00,0.0%,0.03,50.0%,45.53,208.32,87.43,1.18,0.00,0.18,0.09,51.54,Miscellaneous Stats,0.00,0.85,0.48,0.12,0.00,0.06,0.03,3.23,1.93,1.36,58.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strahinja Pavlović,SRB,DF,24,Milan,Serie A,0.09,0.06,0.15,0.09,0.00,0.00,0.12,0.03,0.10,0.10,0.04,0.14,2.35,4.66,1.01,Shooting,Per 90,0.89,0.27,30.0%,0.10,0.33,15.40,0.06,0.11,-0.01,-0.01,Passing,54.41,61.56,88.4%,952.27,333.34,22.97,24.64,93.3%,27.16,29.27,92.8%,3.68,6.14,59.9%,0.04,0.42,4.84,0.27,0.09,Pass Types,58.09,3.32,1.34,0.03,0.24,0.71,0.30,0.00,0.00,0.00,0.00,0.15,0.65,Goal and Shot Creation,1.54,1.25,0.03,0.06,0.09,0.12,0.00,0.15,0.09,0.00,0.00,0.03,0.03,0.00,Defense,2.05,1.25,1.34,0.62,0.09,1.22,1.75,69.5%,0.53,1.07,0.42,0.83,2.88,4.19,0.03,Possession,72.69,6.62,29.03,37.19,6.80,1.42,72.69,0.77,0.33,42.3%,0.30,38.5%,46.69,283.00,180.98,1.51,0.09,0.80,0.33,52.45,Miscellaneous Stats,0.00,0.98,0.89,0.12,0.03,0.03,0.00,2.79,2.52,1.40,64.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martín Payero,ARG,MF,27,Cremonese,Serie A,0.10,0.05,0.15,0.10,0.00,0.00,0.45,0.00,0.11,0.11,0.06,0.17,2.01,3.01,3.46,Shooting,Per 90,1.75,0.45,25.7%,0.06,0.22,23.20,0.10,0.06,-0.01,-0.01,Passing,21.81,29.38,74.2%,359.85,94.71,10.83,12.48,86.7%,8.27,10.68,77.5%,2.06,4.06,50.6%,0.05,0.70,2.06,0.50,0.25,Pass Types,28.08,1.05,0.65,0.10,0.30,1.81,0.00,0.40,0.25,0.15,0.00,0.25,1.15,Goal and Shot Creation,2.11,1.25,0.15,0.10,0.10,0.40,0.10,0.15,0.10,0.00,0.00,0.00,0.00,0.05,Defense,1.60,0.90,0.55,0.85,0.20,0.45,0.80,56.3%,0.35,1.35,0.20,0.70,2.31,1.00,0.00,Possession,42.67,1.25,6.82,23.67,13.29,1.35,42.67,3.96,1.50,38.0%,1.91,48.1%,24.92,130.41,64.13,1.65,0.25,2.31,0.85,26.97,Miscellaneous Stats,0.00,2.41,2.36,0.05,0.00,0.00,0.00,4.81,1.15,1.60,41.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolás Paz,ARG,MF,21,Como,Serie A,0.27,0.34,0.61,0.27,0.00,0.00,0.21,0.00,0.23,0.23,0.20,0.43,2.22,5.97,5.60,Shooting,Per 90,3.47,1.28,36.8%,0.08,0.21,22.20,0.40,0.07,+0.04,+0.04,Passing,35.82,44.98,79.6%,521.18,144.12,21.29,23.88,89.2%,11.82,14.25,82.9%,1.49,3.72,40.2%,0.12,1.74,4.32,1.10,0.06,Pass Types,43.16,1.64,0.61,0.49,0.18,1.43,0.12,0.64,0.34,0.12,0.00,0.18,1.25,Goal and Shot Creation,4.36,3.02,0.15,0.43,0.43,0.27,0.06,0.67,0.49,0.03,0.12,0.03,0.00,0.00,Defense,2.22,1.34,0.82,1.16,0.24,0.88,2.01,43.9%,1.13,1.34,0.09,0.73,2.95,0.52,0.06,Possession,59.42,0.61,8.07,30.94,21.29,2.41,59.42,4.32,2.38,54.9%,1.68,38.7%,37.46,195.69,93.23,1.89,0.43,2.71,1.68,44.80,Miscellaneous Stats,0.00,1.77,1.37,0.00,0.00,0.00,0.00,4.05,0.97,0.76,56.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Pedersen,NOR,DF,25,Torino,Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.07,0.07,0.06,0.12,3.38,1.41,4.90,Shooting,Per 90,0.51,0.23,44.4%,0.00,0.00,14.40,0.00,0.14,-0.07,-0.07,Passing,27.78,38.49,72.2%,442.56,133.68,14.65,16.79,87.2%,10.99,14.60,75.3%,1.75,4.34,40.3%,0.07,0.51,1.35,0.68,0.51,Pass Types,30.77,7.61,0.06,0.00,0.00,4.34,7.55,0.00,0.00,0.00,0.00,0.11,0.45,Goal and Shot Creation,1.92,1.35,0.28,0.06,0.11,0.00,0.11,0.11,0.06,0.00,0.00,0.06,0.00,0.00,Defense,1.07,0.68,0.62,0.28,0.17,0.62,1.35,45.8%,0.73,0.51,0.06,0.68,1.75,1.86,0.17,Possession,46.61,1.47,11.50,19.50,16.29,1.47,46.61,1.41,0.56,40.0%,0.68,48.0%,25.59,174.98,96.88,2.20,0.68,1.69,0.68,26.60,Miscellaneous Stats,0.00,1.35,0.23,0.11,0.00,0.06,0.00,3.27,0.34,1.01,25.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro,ESP,FW,38,Lazio,Serie A,0.48,0.12,0.60,0.30,0.18,0.18,0.18,0.00,0.34,0.20,0.14,0.34,3.68,5.49,6.04,Shooting,Per 90,2.90,1.15,39.6%,0.10,0.26,20.40,0.06,0.07,+0.14,+0.10,Passing,41.65,50.89,81.9%,671.89,143.54,21.43,23.60,90.8%,15.27,17.99,84.9%,3.08,5.98,51.5%,0.18,1.99,3.86,1.69,0.30,Pass Types,47.08,3.56,1.57,0.66,0.12,4.65,0.30,1.45,1.03,0.42,0.00,0.24,1.09,Goal and Shot Creation,4.17,2.72,0.72,0.24,0.18,0.24,0.06,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Defense,1.27,0.91,0.54,0.42,0.30,0.66,1.69,39.3%,1.03,1.09,0.00,0.18,1.45,0.36,0.12,Possession,60.30,0.30,5.55,29.28,26.14,4.41,60.12,2.60,1.39,53.5%,0.85,32.6%,40.56,257.44,128.15,2.17,1.09,0.97,1.09,46.72,Miscellaneous Stats,0.00,0.91,2.23,0.18,0.00,0.00,0.00,4.23,0.06,0.48,11.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Pellegrini,ITA,MF,29,Roma,Serie A,0.20,0.05,0.25,0.10,0.10,0.10,0.20,0.00,0.33,0.25,0.15,0.39,2.45,4.55,5.20,Shooting,Per 90,2.45,0.90,36.7%,0.04,0.11,18.20,0.10,0.10,-0.13,-0.15,Passing,34.22,44.93,76.2%,534.75,135.63,17.36,20.26,85.7%,12.46,15.16,82.2%,2.65,5.95,44.5%,0.20,1.60,2.65,1.15,0.10,Pass Types,39.22,5.45,1.60,0.30,0.05,3.95,0.30,3.15,1.55,1.10,0.00,0.25,0.80,Goal and Shot Creation,3.70,2.30,0.80,0.10,0.40,0.10,0.00,0.30,0.15,0.05,0.00,0.10,0.00,0.00,Defense,1.05,0.60,0.15,0.45,0.45,0.35,1.00,35.0%,0.65,1.00,0.20,0.80,1.85,0.70,0.00,Possession,55.28,0.65,5.00,26.26,24.71,3.75,55.18,1.65,0.55,33.3%,1.05,63.6%,33.12,194.21,86.50,2.90,0.15,1.50,1.10,39.97,Miscellaneous Stats,0.00,1.25,2.05,0.30,0.00,0.00,0.00,3.40,0.90,1.05,46.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Pellegrini,ITA,DF,26,Lazio,Serie A,0.00,0.17,0.17,0.00,0.00,0.00,0.35,0.00,0.06,0.06,0.10,0.16,1.62,4.80,3.59,Shooting,Per 90,0.69,0.29,41.7%,0.00,0.00,20.00,0.06,0.08,-0.06,-0.06,Passing,46.62,60.10,77.6%,799.76,285.73,21.23,24.12,88.0%,20.19,24.81,81.4%,4.05,7.40,54.7%,0.11,1.16,3.99,0.93,0.52,Pass Types,49.11,10.87,2.20,0.00,0.17,5.38,7.81,0.87,0.35,0.35,0.00,0.12,0.98,Goal and Shot Creation,2.83,2.02,0.64,0.12,0.06,0.00,0.00,0.40,0.29,0.12,0.00,0.00,0.00,0.00,Defense,2.02,0.87,1.21,0.69,0.12,1.50,2.66,56.5%,1.16,1.33,0.35,1.10,3.12,2.89,0.00,Possession,71.14,2.72,20.53,33.08,18.10,1.21,71.14,1.79,0.64,35.5%,1.10,61.3%,36.03,146.86,86.41,1.39,0.29,1.10,0.81,43.90,Miscellaneous Stats,0.00,1.39,0.69,0.00,0.00,0.00,0.00,3.30,0.46,0.64,42.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mateo Pellegrino,ARG,FW,24,Parma,Serie A,0.32,0.08,0.40,0.28,0.04,0.04,0.20,0.00,0.29,0.26,0.08,0.33,0.75,1.63,3.65,Shooting,Per 90,2.30,0.79,34.5%,0.12,0.35,14.80,0.00,0.11,+0.03,+0.02,Passing,9.71,17.29,56.2%,152.13,38.22,5.15,7.85,65.7%,2.93,5.47,53.6%,0.99,1.70,58.1%,0.05,0.79,1.15,0.40,0.04,Pass Types,16.69,0.48,0.00,0.16,0.16,0.36,0.00,0.00,0.00,0.00,0.00,0.12,0.59,Goal and Shot Creation,2.14,1.31,0.00,0.24,0.36,0.20,0.04,0.16,0.12,0.00,0.00,0.04,0.00,0.00,Defense,0.44,0.28,0.12,0.24,0.08,0.28,0.63,43.8%,0.36,0.83,0.24,0.12,0.56,1.19,0.00,Possession,29.22,1.39,2.85,13.36,13.44,4.00,29.18,1.35,0.71,52.9%,0.59,44.1%,15.74,69.58,24.03,0.59,0.28,3.53,2.58,22.08,Miscellaneous Stats,0.00,2.74,2.06,0.16,0.00,0.00,0.00,2.58,4.64,4.60,50.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mattia Perin,ITA,GK,33,Juventus,Serie A,,,,,,0.20,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60,4.80,3.20,70.8%,0.40,0.20,0.40,0.00,0.0%,0.20,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.40,0.00,1.58,0.29,-0.02,2.40,5.60,42.9%,20.60,4.00,23.3%,29.9,4.20,19.0%,29.6,8.40,0.40,4.8%,0.20,14.7
Máximo Perrone,ARG,MF,23,Como,Serie A,0.07,0.17,0.24,0.07,0.00,0.00,0.38,0.00,0.05,0.05,0.10,0.15,0.66,4.63,1.11,Shooting,Per 90,0.49,0.24,50.0%,0.14,0.29,19.30,0.00,0.10,+0.02,+0.02,Passing,58.88,64.86,90.8%,940.10,274.69,29.25,31.05,94.2%,25.28,26.95,93.8%,2.96,4.10,72.0%,0.10,1.15,4.17,0.70,0.03,Pass Types,62.84,1.84,1.74,0.38,0.31,0.31,0.03,0.07,0.00,0.00,0.00,0.17,0.73,Goal and Shot Creation,2.43,2.33,0.03,0.00,0.00,0.07,0.00,0.28,0.28,0.00,0.00,0.00,0.00,0.00,Defense,1.74,1.25,0.70,0.80,0.24,0.66,1.67,39.6%,1.01,0.83,0.10,0.90,2.64,1.36,0.07,Possession,72.47,2.68,17.60,45.66,9.70,0.70,72.47,0.56,0.24,43.8%,0.31,56.3%,44.90,166.37,76.61,0.73,0.03,1.01,0.59,56.41,Miscellaneous Stats,0.00,1.43,0.73,0.00,0.00,0.00,0.00,4.17,0.45,0.56,44.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giuseppe Pezzella,ITA,DF,28,Cremonese,Serie A,0.00,0.10,0.10,0.00,0.00,0.00,0.24,0.00,0.01,0.01,0.14,0.16,1.60,2.15,4.05,Shooting,Per 90,0.37,0.03,9.1%,0.00,0.00,19.90,0.00,0.04,-0.01,-0.01,Passing,22.65,34.03,66.6%,369.27,142.63,11.28,13.66,82.5%,9.13,12.71,71.8%,1.70,4.94,34.5%,0.14,1.02,1.57,1.02,0.82,Pass Types,26.64,7.22,0.48,0.07,0.03,4.19,6.71,0.03,0.03,0.00,0.00,0.17,1.06,Goal and Shot Creation,1.81,1.43,0.20,0.07,0.00,0.07,0.03,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Defense,1.50,0.75,0.65,0.51,0.34,0.68,1.40,48.8%,0.72,1.46,0.41,0.41,1.91,3.82,0.07,Possession,44.93,3.17,13.15,18.26,13.93,0.78,44.93,1.19,0.41,34.3%,0.68,57.1%,19.01,103.12,46.23,0.92,0.17,1.40,0.58,22.48,Miscellaneous Stats,0.00,1.40,0.58,0.27,0.00,0.00,0.00,2.59,1.33,0.92,59.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriele Piccinini,ITA,MF,24,Pisa,Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.17,0.17,0.23,0.40,0.70,1.56,4.34,Shooting,Per 90,1.74,0.70,40.0%,0.00,0.00,13.20,0.00,0.10,-0.17,-0.17,Passing,15.29,22.76,67.2%,217.18,45.00,9.21,12.51,73.6%,4.17,6.25,66.7%,1.04,1.56,66.7%,0.12,0.87,0.87,0.17,0.00,Pass Types,21.37,1.04,0.00,0.00,0.17,2.61,0.52,0.17,0.17,0.00,0.00,0.35,0.87,Goal and Shot Creation,2.08,1.56,0.00,0.00,0.35,0.17,0.00,0.17,0.00,0.00,0.00,0.17,0.00,0.00,Defense,1.39,0.52,1.04,0.35,0.00,0.70,1.56,44.4%,0.87,0.87,0.00,0.17,1.56,1.22,0.00,Possession,32.14,0.87,6.60,13.03,12.86,4.52,32.14,1.74,0.35,20.0%,1.39,80.0%,17.72,66.20,31.27,0.35,0.52,1.22,1.39,19.81,Miscellaneous Stats,0.00,0.52,1.56,0.00,0.00,0.00,0.00,3.47,1.56,1.56,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberto Piccoli,ITA,"FW,MF",24,Fiorentina,Serie A,0.23,0.04,0.27,0.23,0.00,0.00,0.16,0.00,0.35,0.35,0.03,0.38,0.97,0.78,4.57,Shooting,Per 90,2.71,0.85,31.4%,0.09,0.27,13.10,0.00,0.13,-0.11,-0.11,Passing,8.84,13.99,63.2%,113.45,16.43,5.54,7.91,70.1%,2.75,3.84,71.7%,0.12,0.39,30.0%,0.02,0.47,0.62,0.08,0.00,Pass Types,12.40,1.51,0.04,0.04,0.12,0.27,0.08,0.00,0.00,0.00,0.00,0.08,0.31,Goal and Shot Creation,1.67,0.97,0.00,0.12,0.43,0.16,0.00,0.27,0.12,0.00,0.04,0.08,0.04,0.00,Defense,0.54,0.23,0.00,0.31,0.23,0.16,0.47,33.3%,0.31,0.39,0.08,0.19,0.74,0.74,0.00,Possession,25.39,0.66,2.05,12.17,11.51,4.03,25.39,1.74,0.54,31.1%,0.93,53.3%,14.73,67.60,26.43,0.70,0.43,3.68,1.16,19.07,Miscellaneous Stats,0.00,1.71,1.82,0.62,0.00,0.00,0.00,1.78,3.22,4.73,40.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Pierotti,ARG,"FW,MF",24,Lecce,Serie A,0.13,0.04,0.17,0.13,0.00,0.00,0.17,0.04,0.11,0.11,0.09,0.21,1.89,2.43,4.57,Shooting,Per 90,1.38,0.38,27.3%,0.09,0.33,14.80,0.00,0.08,+0.01,+0.01,Passing,16.11,22.41,71.9%,224.85,59.87,9.69,11.62,83.4%,4.66,6.55,71.2%,0.80,1.17,67.9%,0.06,0.97,1.76,0.42,0.04,Pass Types,22.11,0.21,0.08,0.08,0.13,0.71,0.13,0.00,0.00,0.00,0.00,0.08,1.38,Goal and Shot Creation,2.10,1.47,0.00,0.21,0.25,0.04,0.13,0.17,0.13,0.00,0.00,0.04,0.00,0.00,Defense,2.60,1.26,0.80,1.43,0.38,1.13,2.31,49.1%,1.17,1.59,0.21,0.59,3.19,1.22,0.00,Possession,37.13,1.68,6.34,17.50,14.27,3.48,37.13,2.98,1.13,38.0%,1.68,56.3%,18.55,109.89,49.47,0.92,0.92,3.23,2.35,21.19,Miscellaneous Stats,0.04,2.35,0.59,0.46,0.00,0.00,0.00,5.45,2.10,2.64,44.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balthazar Pierret,FRA,MF,25,Lecce,Serie A,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.01,0.01,0.02,0.03,0.76,4.48,0.51,Shooting,Per 90,0.34,0.00,0.0%,0.00,,24.30,0.00,0.03,-0.01,-0.01,Passing,35.15,43.18,81.4%,569.66,186.42,17.49,19.94,87.7%,13.35,15.21,87.8%,3.04,5.41,56.3%,0.03,0.34,4.39,0.34,0.00,Pass Types,42.17,0.85,0.85,0.00,0.34,0.17,0.00,0.00,0.00,0.00,0.00,0.17,0.76,Goal and Shot Creation,1.86,1.44,0.00,0.00,0.08,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.62,1.69,1.18,1.27,0.17,0.85,1.86,45.5%,1.01,1.10,0.34,1.18,3.80,1.61,0.08,Possession,53.41,3.13,12.34,34.56,7.18,0.68,53.41,1.10,0.68,61.5%,0.25,23.1%,26.03,116.96,50.54,0.85,0.00,1.52,0.68,32.45,Miscellaneous Stats,0.00,1.77,1.35,0.00,0.00,0.08,0.00,5.49,1.77,1.77,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Pinamonti,ITA,FW,26,Sassuolo,Serie A,0.24,0.06,0.31,0.24,0.00,0.06,0.06,0.00,0.24,0.19,0.07,0.26,0.61,1.40,4.24,Shooting,Per 90,2.20,0.91,41.7%,0.11,0.27,15.00,0.00,0.09,0.00,+0.05,Passing,12.84,19.43,66.1%,184.36,28.06,6.74,9.06,74.4%,4.76,6.71,70.9%,0.52,0.91,56.7%,0.04,0.64,0.73,0.31,0.09,Pass Types,17.35,1.92,0.03,0.06,0.03,0.49,0.00,0.00,0.00,0.00,0.00,0.15,0.58,Goal and Shot Creation,1.46,1.16,0.00,0.00,0.15,0.12,0.03,0.27,0.15,0.00,0.00,0.03,0.06,0.03,Defense,0.40,0.21,0.03,0.21,0.15,0.24,0.43,57.1%,0.18,0.67,0.09,0.00,0.40,0.61,0.09,Possession,27.75,0.67,1.80,15.74,10.46,3.84,27.69,0.79,0.31,38.5%,0.43,53.8%,14.88,54.07,18.09,0.37,0.31,1.98,1.10,21.23,Miscellaneous Stats,0.00,0.55,1.34,0.49,0.03,0.00,0.00,1.71,2.29,3.69,38.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakub Piotrowski,POL,MF,28,Udinese,Serie A,0.08,0.08,0.15,0.08,0.00,0.00,0.30,0.00,0.13,0.13,0.08,0.20,1.80,3.30,2.63,Shooting,Per 90,1.95,0.38,19.2%,0.04,0.20,18.10,0.08,0.07,-0.05,-0.05,Passing,26.63,33.75,78.9%,453.98,132.98,13.58,16.05,84.6%,10.35,12.15,85.2%,2.25,3.08,73.2%,0.04,0.75,3.30,0.45,0.00,Pass Types,32.33,1.13,0.60,0.15,0.45,0.90,0.53,0.00,0.00,0.00,0.00,0.30,0.98,Goal and Shot Creation,1.95,1.65,0.00,0.08,0.15,0.08,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Defense,2.48,1.35,0.90,1.28,0.30,1.13,1.88,60.0%,0.75,1.20,0.23,1.20,3.68,2.33,0.15,Possession,47.40,2.40,10.20,24.53,13.20,2.55,47.40,1.28,0.30,23.5%,0.83,64.7%,26.63,147.60,63.68,1.05,0.53,1.65,0.75,28.73,Miscellaneous Stats,0.00,1.50,1.65,0.08,0.00,0.08,0.00,4.73,1.65,1.35,55.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niccolò Pisilli,ITA,MF,21,Roma,Serie A,0.08,0.08,0.16,0.08,0.00,0.00,0.16,0.00,0.18,0.18,0.09,0.27,1.17,5.46,3.12,Shooting,Per 90,1.87,0.31,16.7%,0.04,0.25,17.10,0.00,0.10,-0.10,-0.10,Passing,41.14,48.86,84.2%,702.91,207.79,17.88,20.29,88.1%,19.44,21.62,89.9%,2.81,4.53,62.1%,0.05,0.94,5.46,0.55,0.16,Pass Types,47.77,0.94,0.62,0.08,0.31,0.55,0.08,0.08,0.00,0.00,0.00,0.16,0.94,Goal and Shot Creation,2.73,2.26,0.00,0.08,0.23,0.08,0.08,0.23,0.08,0.00,0.00,0.16,0.00,0.00,Defense,2.03,0.78,0.55,0.94,0.55,0.78,2.19,35.7%,1.41,1.17,0.23,0.94,2.97,1.09,0.00,Possession,60.57,1.64,10.38,36.77,13.97,1.80,60.57,1.41,0.47,33.3%,0.86,61.1%,35.13,141.67,66.82,0.86,0.39,2.11,1.17,42.23,Miscellaneous Stats,0.00,1.33,0.70,0.31,0.00,0.08,0.00,4.29,0.94,1.64,36.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommaso Pobega,ITA,MF,26,Bologna,Serie A,0.14,0.10,0.24,0.14,0.00,0.00,0.10,0.00,0.15,0.15,0.10,0.25,0.58,3.08,1.78,Shooting,Per 90,1.63,0.63,38.2%,0.09,0.23,16.80,0.00,0.09,-0.01,-0.01,Passing,24.33,31.73,76.7%,427.98,114.38,10.43,12.21,85.4%,11.06,13.08,84.6%,2.16,4.28,50.6%,0.06,0.67,3.56,0.24,0.10,Pass Types,30.24,1.11,0.58,0.10,0.29,0.43,0.19,0.00,0.00,0.00,0.00,0.38,0.87,Goal and Shot Creation,1.44,0.91,0.00,0.05,0.19,0.19,0.10,0.29,0.14,0.00,0.00,0.00,0.10,0.05,Defense,2.26,1.30,0.58,1.35,0.34,1.20,1.83,65.8%,0.63,1.25,0.38,1.30,3.56,1.35,0.00,Possession,42.64,1.20,7.16,26.73,9.23,2.12,42.64,0.58,0.24,41.7%,0.29,50.0%,19.42,71.97,26.92,0.58,0.10,1.44,0.53,24.04,Miscellaneous Stats,0.00,1.92,0.96,0.00,0.10,0.00,0.00,3.27,1.11,1.59,41.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Politano,ITA,"MF,FW",32,Napoli,Serie A,0.06,0.22,0.28,0.06,0.00,0.00,0.12,0.00,0.10,0.10,0.18,0.28,5.07,3.23,8.88,Shooting,Per 90,2.06,0.52,25.4%,0.03,0.12,19.70,0.06,0.05,-0.04,-0.04,Passing,31.39,43.74,71.8%,518.53,149.44,15.76,17.66,89.2%,12.07,16.46,73.3%,2.64,6.39,41.3%,0.19,1.81,2.06,1.66,0.89,Pass Types,39.10,4.45,0.65,0.06,0.12,7.46,1.26,2.55,2.15,0.03,0.00,0.18,0.61,Goal and Shot Creation,3.62,2.21,0.61,0.40,0.28,0.06,0.06,0.37,0.25,0.06,0.03,0.03,0.00,0.00,Defense,0.98,0.58,0.52,0.34,0.12,0.34,1.01,33.3%,0.68,0.68,0.06,0.40,1.38,1.29,0.03,Possession,54.25,1.32,7.92,19.75,27.12,3.04,54.25,2.86,1.26,44.1%,1.26,44.1%,33.08,237.90,126.34,2.03,1.26,1.78,0.95,39.01,Miscellaneous Stats,0.00,0.77,1.14,0.06,0.00,0.03,0.00,3.44,0.09,0.74,11.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
