Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Kaique Rocha,BRA,DF,24,Casa Pia,Portugal Primera,0.18,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.18,2.01,0.00,Shooting,Per 90,1.28,0.18,14.3%,0.14,1.00,12.80,0.00,0.04,+0.13,+0.13,Passing,36.59,42.80,85.5%,760.06,281.34,10.61,12.44,85.3%,21.59,23.05,93.7%,4.39,7.13,61.5%,0.00,0.00,2.38,0.00,0.00,Pass Types,40.06,2.74,2.20,0.00,0.37,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.55,Goal and Shot Creation,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.91,0.55,0.55,0.18,0.18,0.73,0.91,80.0%,0.18,1.46,0.91,1.28,2.20,5.67,0.18,Possession,55.06,10.43,33.29,19.57,2.20,1.46,55.06,0.18,0.18,100.0%,0.00,0.0%,25.98,101.71,40.43,0.00,0.00,0.91,0.00,34.21,Miscellaneous Stats,0.00,1.10,0.55,0.18,0.00,0.00,0.00,3.11,2.01,0.73,73.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matí­as Rocha,URU,DF,24,Arouca,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.02,0.02,0.06,0.08,0.31,3.41,0.00,Shooting,Per 90,0.31,0.00,0.0%,0.00,,10.70,0.00,0.04,-0.02,-0.02,Passing,48.18,53.29,90.4%,910.38,289.67,15.49,16.11,96.2%,27.11,28.35,95.6%,4.34,7.28,59.6%,0.05,0.62,3.25,0.15,0.00,Pass Types,50.34,2.94,2.48,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,Goal and Shot Creation,0.93,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.93,0.77,0.77,0.15,0.00,0.15,0.46,33.3%,0.31,1.08,0.77,1.24,2.17,6.82,0.00,Possession,64.75,8.98,36.09,26.95,1.86,0.93,64.75,0.00,0.00,,0.00,,38.88,166.21,107.04,0.15,0.00,0.15,0.00,44.77,Miscellaneous Stats,0.00,0.77,0.46,0.00,0.00,0.00,0.00,2.94,2.63,1.24,68.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Rodrigues,POR,"MF,FW",20,Braga,Portugal Primera,0.16,0.33,0.49,0.16,0.00,0.00,0.00,0.00,0.08,0.08,0.25,0.33,2.80,5.44,3.13,Shooting,Per 90,1.98,0.49,25.0%,0.08,0.33,22.20,0.00,0.04,+0.08,+0.08,Passing,47.97,55.38,86.6%,786.59,186.26,22.75,25.05,90.8%,17.64,19.62,89.9%,4.78,7.09,67.4%,0.23,1.81,5.44,1.15,0.16,Pass Types,51.92,3.46,1.65,0.33,0.16,3.30,0.00,1.81,0.82,0.82,0.16,0.00,0.49,Goal and Shot Creation,4.29,2.64,0.82,0.16,0.49,0.16,0.00,0.66,0.33,0.16,0.16,0.00,0.00,0.00,Defense,2.14,1.32,0.16,0.99,0.99,0.49,1.81,27.3%,1.32,0.49,0.00,0.82,2.97,0.33,0.00,Possession,65.93,1.32,8.24,36.43,21.43,1.65,65.93,1.81,0.99,54.5%,0.66,36.4%,42.86,234.73,114.73,2.31,0.16,1.65,1.48,50.93,Miscellaneous Stats,0.00,1.65,1.48,0.00,0.00,0.00,0.00,3.63,0.99,0.66,60.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luís Carlos Rocha Rodrigues,POR,DF,39,Santa Clara,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.01,0.01,0.01,0.02,0.20,1.87,0.04,Shooting,Per 90,0.27,0.12,42.9%,0.00,0.00,13.20,0.00,0.04,-0.01,-0.01,Passing,41.53,47.57,87.3%,807.08,258.65,13.18,14.23,92.6%,24.06,25.89,92.9%,4.02,6.86,58.5%,0.02,0.04,1.87,0.16,0.04,Pass Types,45.86,1.60,1.56,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.12,0.12,Goal and Shot Creation,0.51,0.39,0.00,0.00,0.08,0.04,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Defense,1.33,0.66,0.78,0.51,0.04,0.70,1.44,48.6%,0.74,0.39,0.27,0.55,1.87,5.34,0.16,Possession,56.54,6.82,31.04,24.92,0.90,0.55,56.54,0.12,0.04,33.3%,0.04,33.3%,32.25,147.01,75.88,0.08,0.04,0.47,0.08,37.12,Miscellaneous Stats,0.00,1.40,0.47,0.00,0.00,0.04,0.00,3.28,1.68,1.13,59.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Rodríguez,ECU,MF,19,Tondela,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.03,0.03,0.05,0.08,0.59,4.32,1.19,Shooting,Per 90,0.51,0.08,16.7%,0.00,0.00,19.00,0.00,0.05,-0.03,-0.03,Passing,28.90,33.98,85.0%,512.12,155.76,12.46,13.64,91.3%,13.31,14.83,89.7%,2.80,4.49,62.3%,0.04,0.51,3.64,0.42,0.17,Pass Types,33.22,0.51,0.51,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.25,0.93,Goal and Shot Creation,1.69,1.61,0.00,0.00,0.08,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Defense,1.78,1.10,0.59,1.02,0.17,1.36,2.12,64.0%,0.76,1.44,0.51,0.76,2.54,1.61,0.00,Possession,43.05,2.37,11.61,26.36,5.51,0.42,43.05,1.02,0.51,50.0%,0.51,50.0%,22.46,106.19,60.25,0.59,0.00,1.02,0.42,25.00,Miscellaneous Stats,0.00,0.93,0.93,0.08,0.00,0.00,0.00,5.25,0.68,0.93,42.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Rosario,DOM,"MF,DF",29,Porto,Portugal Primera,0.12,0.00,0.12,0.12,0.00,0.00,0.60,0.00,0.05,0.05,0.01,0.06,1.20,6.58,1.44,Shooting,Per 90,0.48,0.12,25.0%,0.25,1.00,11.80,0.00,0.10,+0.07,+0.07,Passing,47.51,56.01,84.8%,807.61,278.62,20.35,22.74,89.5%,23.94,26.69,89.7%,2.51,4.79,52.5%,0.10,0.36,5.27,1.08,0.12,Pass Types,52.06,3.83,1.68,0.36,0.36,0.48,1.80,0.00,0.00,0.00,0.00,0.12,1.08,Goal and Shot Creation,1.08,0.96,0.00,0.00,0.12,0.00,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Defense,2.15,1.32,0.36,1.44,0.36,1.20,1.91,62.5%,0.72,1.32,0.24,1.08,3.23,3.47,0.00,Possession,66.06,3.23,17.35,39.49,9.34,0.84,66.06,0.60,0.24,40.0%,0.24,40.0%,36.62,185.74,107.35,1.08,0.12,0.84,0.12,41.41,Miscellaneous Stats,0.00,0.96,1.32,0.00,0.00,0.00,0.00,4.91,1.91,1.44,57.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gustavo sá,POR,MF,21,Famalicão,Portugal Primera,0.19,0.16,0.35,0.19,0.00,0.00,0.22,0.00,0.16,0.16,0.11,0.26,1.66,5.39,5.36,Shooting,Per 90,1.53,0.51,33.3%,0.13,0.38,17.30,0.00,0.10,+0.04,+0.04,Passing,26.14,35.65,73.3%,481.34,130.50,10.82,13.72,78.8%,10.91,14.04,77.7%,3.45,4.91,70.1%,0.11,1.34,3.29,0.93,0.26,Pass Types,34.18,1.37,0.41,0.22,0.51,1.76,0.64,0.03,0.00,0.00,0.00,0.10,0.61,Goal and Shot Creation,3.61,2.78,0.00,0.16,0.22,0.32,0.13,0.38,0.29,0.00,0.00,0.03,0.03,0.03,Defense,1.40,0.99,0.48,0.57,0.35,0.51,1.72,29.6%,1.21,0.70,0.10,0.54,1.95,1.09,0.10,Possession,46.28,1.24,6.67,21.10,18.99,3.67,46.28,2.01,0.48,23.8%,1.05,52.4%,30.73,142.37,68.20,1.63,0.29,1.88,0.86,33.77,Miscellaneous Stats,0.00,2.62,2.84,0.19,0.03,0.03,0.00,3.70,1.50,1.24,54.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borja Sainz,ESP,FW,24,Porto,Portugal Primera,0.31,0.11,0.42,0.31,0.00,0.00,0.34,0.00,0.31,0.31,0.11,0.42,2.22,3.06,7.99,Shooting,Per 90,2.90,1.11,38.2%,0.11,0.28,17.50,0.00,0.11,0.00,0.00,Passing,21.48,27.48,78.2%,299.16,82.66,12.99,14.87,87.4%,6.80,8.60,79.1%,0.76,1.53,50.0%,0.10,1.26,1.38,1.03,0.00,Pass Types,25.83,1.49,0.27,0.19,0.00,1.07,0.73,0.34,0.11,0.04,0.04,0.15,1.26,Goal and Shot Creation,3.13,1.95,0.15,0.23,0.50,0.31,0.00,0.42,0.27,0.00,0.08,0.00,0.08,0.00,Defense,1.49,0.88,0.27,0.73,0.50,0.65,2.25,28.8%,1.61,1.26,0.00,0.46,1.95,0.19,0.04,Possession,42.42,0.23,3.75,16.13,23.20,4.09,42.42,5.01,2.29,45.8%,2.52,50.4%,27.17,180.08,80.29,1.91,0.92,2.71,1.87,30.23,Miscellaneous Stats,0.00,1.53,2.48,0.88,0.04,0.00,0.00,4.28,0.19,0.23,45.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samu,POR,MF,29,Vitória,Portugal Primera,0.12,0.06,0.18,0.12,0.00,0.00,0.12,0.00,0.19,0.19,0.16,0.36,1.52,4.90,6.07,Shooting,Per 90,1.93,0.58,30.3%,0.06,0.20,18.00,0.06,0.10,-0.08,-0.08,Passing,33.09,45.12,73.4%,517.41,175.62,16.81,20.14,83.5%,11.26,13.77,81.8%,2.92,6.54,44.6%,0.12,1.28,4.38,0.76,0.18,Pass Types,38.99,5.84,2.22,0.18,0.29,4.90,0.29,2.80,1.46,1.05,0.00,0.29,1.40,Goal and Shot Creation,3.21,2.04,0.70,0.06,0.23,0.18,0.00,0.18,0.12,0.00,0.00,0.06,0.00,0.00,Defense,1.69,0.88,0.53,0.64,0.53,0.88,1.75,50.0%,0.88,1.75,0.35,0.29,1.98,1.11,0.06,Possession,55.68,1.23,7.88,25.04,23.23,2.92,55.68,1.05,0.58,55.6%,0.47,44.4%,28.72,123.97,56.15,0.93,0.35,1.52,1.23,36.71,Miscellaneous Stats,0.00,2.16,2.04,0.23,0.00,0.00,0.00,3.91,0.93,1.81,34.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricard Sánchez,ESP,"DF,MF",25,Estoril,Portugal Primera,0.29,0.29,0.59,0.29,0.00,0.00,0.73,0.00,0.21,0.21,0.15,0.35,1.76,2.20,5.29,Shooting,Per 90,0.73,0.29,40.0%,0.40,1.00,13.30,0.00,0.29,+0.09,+0.09,Passing,26.28,34.80,75.5%,412.27,173.83,13.51,15.27,88.5%,10.13,13.36,75.8%,1.76,3.67,48.0%,0.06,1.03,1.62,1.03,0.44,Pass Types,26.13,8.52,0.59,0.15,0.15,2.20,7.93,0.00,0.00,0.00,0.00,0.15,0.59,Goal and Shot Creation,1.47,1.03,0.29,0.15,0.00,0.00,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Defense,1.76,1.03,1.03,0.44,0.29,0.88,1.47,60.0%,0.59,0.73,0.15,1.32,3.08,2.64,0.00,Possession,45.95,2.64,12.48,20.11,13.95,1.76,45.95,2.35,0.88,37.5%,1.03,43.8%,23.64,109.97,54.62,0.29,0.44,2.06,0.15,24.08,Miscellaneous Stats,0.00,1.32,1.91,0.00,0.00,0.00,0.00,3.08,1.32,0.73,64.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aderlan Santos,BRA,DF,36,AVS Futebol,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.02,0.02,0.00,0.02,0.15,1.05,0.15,Shooting,Per 90,0.60,0.07,12.5%,0.00,0.00,24.20,0.00,0.03,-0.02,-0.02,Passing,28.55,35.00,81.6%,589.68,191.62,7.57,8.47,89.4%,16.86,17.91,94.1%,3.45,7.42,46.5%,0.02,0.07,0.97,0.22,0.07,Pass Types,33.05,1.87,1.50,0.00,0.15,0.07,0.22,0.00,0.00,0.00,0.00,0.07,0.45,Goal and Shot Creation,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.50,0.97,1.27,0.15,0.07,0.45,0.90,50.0%,0.45,1.65,1.20,0.67,2.17,8.69,0.15,Possession,49.38,12.21,33.12,15.06,1.42,0.75,49.38,0.15,0.15,100.0%,0.00,0.0%,22.93,84.75,35.97,0.07,0.00,0.37,0.00,25.85,Miscellaneous Stats,0.00,0.90,0.30,0.00,0.00,0.00,0.15,3.15,2.70,1.57,63.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hevertton Santos,BRA,DF,24,Gil Vicente FC,Portugal Primera,0.00,0.10,0.10,0.00,0.00,0.00,0.40,0.10,0.07,0.07,0.03,0.09,1.21,3.74,3.23,Shooting,Per 90,0.71,0.10,14.3%,0.00,0.00,25.70,0.00,0.09,-0.07,-0.07,Passing,34.44,47.58,72.4%,553.54,235.15,17.58,20.30,86.6%,14.04,18.08,77.7%,2.32,5.76,40.4%,0.02,0.51,2.83,0.40,0.10,Pass Types,35.25,12.22,1.62,0.00,0.00,1.82,10.61,0.00,0.00,0.00,0.00,0.10,1.11,Goal and Shot Creation,1.21,0.91,0.10,0.10,0.00,0.10,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,Defense,2.63,1.92,1.52,1.01,0.10,2.02,3.43,58.8%,1.41,1.41,0.30,0.91,3.54,4.65,0.00,Possession,61.82,4.55,20.71,26.87,14.75,0.71,61.82,2.02,1.01,50.0%,1.01,50.0%,24.24,113.54,56.87,1.01,0.10,1.11,0.30,27.58,Miscellaneous Stats,0.10,1.21,0.71,0.10,0.00,0.00,0.00,3.64,1.21,1.82,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Léo Santos,BRA,DF,27,Nacional,Portugal Primera,0.15,0.00,0.15,0.15,0.00,0.00,0.39,0.00,0.07,0.07,0.01,0.07,0.54,1.36,0.34,Shooting,Per 90,0.88,0.24,27.8%,0.17,0.60,11.60,0.00,0.08,+0.08,+0.08,Passing,32.22,39.62,81.3%,634.28,198.35,9.20,10.51,87.5%,19.71,21.08,93.5%,3.07,7.11,43.2%,0.02,0.19,1.46,0.10,0.05,Pass Types,37.58,1.90,1.75,0.00,0.15,0.24,0.10,0.00,0.00,0.00,0.00,0.15,0.34,Goal and Shot Creation,1.12,0.92,0.00,0.05,0.10,0.00,0.05,0.19,0.05,0.00,0.05,0.05,0.00,0.05,Defense,0.78,0.54,0.58,0.15,0.05,0.49,0.63,76.9%,0.15,1.41,1.07,1.07,1.85,6.67,0.05,Possession,51.98,6.72,29.35,19.66,3.26,1.80,51.98,0.49,0.34,70.0%,0.15,30.0%,25.65,135.80,73.74,0.34,0.05,0.44,0.15,30.91,Miscellaneous Stats,0.00,1.22,1.02,0.15,0.00,0.00,0.00,3.21,2.48,1.85,57.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuno Santos,POR,"FW,MF",26,Vitória,Portugal Primera,0.07,0.36,0.43,0.07,0.00,0.00,0.21,0.00,0.18,0.18,0.18,0.36,1.64,5.19,6.82,Shooting,Per 90,1.71,0.50,29.2%,0.04,0.14,14.70,0.00,0.11,-0.11,-0.11,Passing,35.69,46.78,76.3%,559.05,160.24,19.19,21.75,88.2%,11.59,15.92,72.8%,3.20,5.40,59.2%,0.21,1.71,2.99,1.64,0.14,Pass Types,45.50,1.21,0.28,0.57,0.64,3.27,0.78,0.14,0.00,0.07,0.00,0.07,0.57,Goal and Shot Creation,3.06,2.35,0.14,0.07,0.28,0.21,0.00,0.43,0.28,0.07,0.00,0.07,0.00,0.00,Defense,1.00,0.50,0.50,0.28,0.21,0.43,1.21,35.3%,0.78,0.64,0.07,0.71,1.71,1.21,0.07,Possession,56.30,1.42,5.26,28.51,22.82,2.49,56.30,1.56,0.57,36.4%,0.85,54.5%,32.20,135.14,68.25,1.85,0.07,1.85,0.57,44.22,Miscellaneous Stats,0.00,1.35,0.78,0.00,0.00,0.00,0.00,3.13,0.57,0.85,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Santos,POR,MF,25,Arouca,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.01,0.01,0.02,0.04,1.01,6.30,1.07,Shooting,Per 90,0.30,0.00,0.0%,0.00,,24.60,0.00,0.05,-0.01,-0.01,Passing,52.46,59.52,88.1%,976.87,317.05,22.22,23.64,94.0%,22.57,24.48,92.2%,6.53,9.51,68.8%,0.04,0.65,6.77,0.53,0.18,Pass Types,56.02,3.45,3.21,0.06,0.48,0.71,0.18,0.06,0.06,0.00,0.00,0.06,0.53,Goal and Shot Creation,2.14,1.84,0.24,0.00,0.00,0.06,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Defense,2.14,1.96,0.89,1.01,0.24,1.90,3.03,62.7%,1.13,0.71,0.18,1.49,3.62,1.01,0.06,Possession,67.72,1.96,16.16,45.51,6.36,0.12,67.72,1.13,0.48,42.1%,0.48,42.1%,40.93,197.41,77.41,0.59,0.12,1.07,0.24,46.57,Miscellaneous Stats,0.00,1.90,1.84,0.00,0.00,0.00,0.00,5.82,0.36,0.77,31.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Santos,POR,"MF,FW",22,Famalicão,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.05,0.05,0.03,0.10,0.69,2.40,6.17,Shooting,Per 90,1.20,0.00,0.0%,0.00,,19.90,0.00,0.05,-0.05,-0.05,Passing,17.31,25.20,68.7%,238.46,57.26,9.77,10.97,89.1%,6.17,8.74,70.6%,0.34,2.40,14.3%,0.05,0.51,1.37,1.20,0.34,Pass Types,23.14,2.06,0.34,0.00,0.00,2.91,0.00,1.71,1.54,0.00,0.00,0.00,0.34,Goal and Shot Creation,0.86,0.51,0.00,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.17,0.00,Defense,2.23,1.20,0.86,0.86,0.51,1.37,2.91,47.1%,1.54,0.69,0.34,0.34,2.57,0.17,0.17,Possession,37.71,0.86,5.14,16.11,16.63,2.40,37.71,1.89,0.51,27.3%,1.37,72.7%,20.06,75.26,25.20,0.86,0.34,3.09,0.69,23.14,Miscellaneous Stats,0.00,2.57,1.20,0.34,0.00,0.00,0.00,2.57,0.17,1.71,9.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noah Saviolo,BEL,"FW,MF",21,Vitória,Portugal Primera,0.12,0.24,0.36,0.12,0.00,0.00,0.12,0.00,0.07,0.07,0.12,0.19,5.26,2.51,8.01,Shooting,Per 90,2.03,0.72,35.3%,0.06,0.17,21.60,0.00,0.03,+0.05,+0.05,Passing,15.90,21.75,73.1%,259.36,64.42,7.89,9.32,84.6%,6.33,8.37,75.7%,1.20,2.51,47.6%,0.14,1.20,0.72,1.20,0.00,Pass Types,19.84,1.91,0.48,0.00,0.12,4.54,0.12,1.31,1.08,0.00,0.00,0.00,0.84,Goal and Shot Creation,3.11,1.91,0.36,0.24,0.00,0.60,0.00,0.36,0.24,0.00,0.00,0.00,0.12,0.00,Defense,0.96,0.72,0.12,0.72,0.12,0.36,1.08,33.3%,0.72,0.96,0.12,0.00,0.96,0.12,0.00,Possession,33.82,0.24,3.23,8.25,22.95,3.71,33.82,4.78,1.31,27.5%,2.51,52.5%,22.83,205.34,112.35,1.91,2.03,2.27,1.31,24.38,Miscellaneous Stats,0.00,1.79,2.75,0.48,0.12,0.00,0.00,3.47,0.48,0.84,36.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardo Schappo,BRA,DF,26,Estrela,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.03,0.03,0.01,0.04,0.42,2.48,0.14,Shooting,Per 90,0.57,0.00,0.0%,0.00,,15.30,0.00,0.05,-0.03,-0.03,Passing,40.72,50.70,80.3%,806.39,381.95,13.03,15.08,86.4%,22.16,23.86,92.9%,4.89,10.13,48.3%,0.01,0.21,2.12,0.28,0.00,Pass Types,47.87,2.62,2.41,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.50,Goal and Shot Creation,0.71,0.64,0.00,0.00,0.07,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,2.12,1.42,1.77,0.28,0.07,1.27,2.05,62.1%,0.78,1.35,0.85,1.20,3.33,7.29,0.35,Possession,65.00,9.98,37.10,25.70,2.62,1.56,65.00,0.42,0.14,33.3%,0.21,50.0%,32.93,165.27,96.02,0.14,0.00,0.57,0.35,38.80,Miscellaneous Stats,0.00,1.27,0.85,0.07,0.00,0.07,0.00,4.25,4.46,1.70,72.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guilherme Schettine,BRA,FW,30,Moreirense,Portugal Primera,0.53,0.19,0.73,0.53,0.00,0.00,0.10,0.05,0.46,0.46,0.04,0.50,1.06,1.35,3.14,Shooting,Per 90,2.42,1.35,56.0%,0.22,0.39,13.70,0.05,0.19,+0.07,+0.07,Passing,13.82,19.67,70.3%,195.71,36.11,7.01,9.18,76.3%,4.45,6.19,71.9%,0.87,1.45,60.0%,0.02,0.68,0.92,0.48,0.05,Pass Types,17.74,1.89,0.05,0.10,0.24,0.53,0.15,0.00,0.00,0.00,0.00,0.05,0.48,Goal and Shot Creation,1.74,1.21,0.00,0.00,0.34,0.19,0.00,0.29,0.24,0.00,0.00,0.05,0.00,0.00,Defense,0.53,0.24,0.05,0.29,0.19,0.19,0.63,30.8%,0.44,0.58,0.10,0.15,0.68,0.97,0.00,Possession,31.56,1.06,3.58,17.45,11.07,3.58,31.56,1.64,0.53,32.4%,1.06,64.7%,17.35,83.18,34.61,0.87,0.10,2.76,1.50,23.06,Miscellaneous Stats,0.00,2.27,1.64,0.68,0.00,0.00,0.00,2.56,2.56,3.09,45.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Schjelderup,NOR,"FW,MF",21,Benfica,Portugal Primera,0.10,0.48,0.58,0.10,0.00,0.00,0.00,0.00,0.26,0.26,0.43,0.70,5.02,4.35,10.72,Shooting,Per 90,2.03,0.58,28.6%,0.05,0.17,15.00,0.00,0.13,-0.16,-0.16,Passing,26.85,34.96,76.8%,400.27,106.32,14.49,16.61,87.2%,9.37,11.49,81.5%,1.35,3.19,42.4%,0.38,2.70,1.45,2.12,0.19,Pass Types,32.54,2.41,0.58,0.68,0.19,3.67,0.77,1.06,0.87,0.19,0.00,0.00,0.68,Goal and Shot Creation,5.50,3.48,0.39,0.58,0.48,0.58,0.00,0.68,0.48,0.00,0.10,0.10,0.00,0.00,Defense,0.77,0.58,0.39,0.19,0.19,0.19,1.93,10.0%,1.74,0.68,0.00,0.10,0.87,0.58,0.10,Possession,44.81,0.19,3.48,12.17,29.55,6.28,44.81,3.96,1.74,43.9%,1.74,43.9%,28.29,184.44,113.95,2.61,2.22,2.03,0.87,33.03,Miscellaneous Stats,0.00,1.26,1.45,0.48,0.00,0.00,0.00,3.28,0.39,0.77,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caio Secco,BRA,GK,35,Moreirense,Portugal Primera,,,,,,0.23,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,3.78,2.70,78.3%,0.62,0.15,0.23,0.31,36.4%,0.31,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.00,0.00,1.05,0.21,+0.04,2.62,11.73,22.4%,23.39,4.48,38.3%,35.6,7.80,35.6%,34.4,16.05,1.24,7.7%,1.24,14.0
